NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,CrimeType,Description,Latitude,Longitude
I0219014,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3708176,516413,2014-09-02 18:07:39,09/02/2014 06:10:51 PM,09/02/2014 06:07:39 PM,09/02/2014 10:14:09 PM,RTF,REPORT TO FOLLOW,Y,4E04,066XX Peony St,70131.0,4,"(29.91312226, -89.98439786)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.91312226,-89.98439786
I0398014,37D,AGGRAVATED ASSAULT DOMESTIC,2B,34C,AGGRAVATED BATTERY BY KNIFE,2B,3673930,528301,2014-09-04 00:50:00,,09/04/2014 12:51:47 AM,09/04/2014 03:23:37 AM,RTF,REPORT TO FOLLOW,N,6K02,023XX Seminole Ln,70125.0,6,"(29.94687445, -90.09208133)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.94687445,-90.09208133
I1155414,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3681269,553485,2014-09-09 22:02:14,09/09/2014 10:06:19 PM,09/09/2014 10:09:24 PM,09/10/2014 01:38:12 AM,RTF,REPORT TO FOLLOW,N,3R02,055XX Wingate Dr,70122.0,3,"(30.01590015, -90.06803170)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.01590015,-90.06803170
I1237614,37D,AGGRAVATED ASSAULT DOMESTIC,2B,66D,EXTORTION (THREATS) DOMESTIC,2C,3699842,532641,2014-09-10 14:20:30,09/10/2014 03:14:51 PM,09/10/2014 03:25:00 PM,09/10/2014 07:56:09 PM,RTF,REPORT TO FOLLOW,N,5E04,062XX N Rampart St,70117.0,5,"(29.95800853, -90.01011191)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.95800853,-90.01011191
I1650214,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3716405,566114,2014-09-13 14:55:36,09/13/2014 03:00:14 PM,09/13/2014 02:55:36 PM,09/13/2014 06:54:49 PM,RTF,REPORT TO FOLLOW,Y,7K03,123XX N I-10 Service Rd,70128.0,7,"(30.04951094, -89.95654089)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.04951094,-89.95654089
I1837814,37D,AGGRAVATED ASSAULT DOMESTIC,2B,66D,EXTORTION (THREATS) DOMESTIC,2C,3697549,535523,2014-09-15 03:02:23,09/15/2014 03:06:15 AM,09/15/2014 03:14:17 AM,09/15/2014 04:32:30 AM,RTF,REPORT TO FOLLOW,N,5E02,015XX Andry St,70117.0,5,"(29.96600610, -90.01724690)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.96600610,-90.01724690
I1865914,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103,DISTURBANCE (OTHER),2A,3715448,565644,2014-09-15 09:26:26,09/15/2014 09:29:30 AM,09/15/2014 09:36:21 AM,09/15/2014 01:51:39 PM,RTF,REPORT TO FOLLOW,N,7I11,121XX N I-10 Service Rd,70128.0,7,"(30.04825109, -89.95958404)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.04825109,-89.95958404
I2482114,37D,AGGRAVATED ASSAULT DOMESTIC,1A,37D,AGGRAVATED ASSAULT DOMESTIC,1A,3677995,537953,2014-09-19 20:17:27,09/20/2014 08:18:51 AM,09/20/2014 08:36:08 AM,09/20/2014 12:04:23 PM,RTF,REPORT TO FOLLOW,N,1J04,026XX Ursulines Ave,70119.0,1,"(29.97329038, -90.07891457)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.97329038,-90.07891457
I2556614,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103,DISTURBANCE (OTHER),2A,3696095,519431,2014-09-20 11:52:28,09/20/2014 11:54:54 AM,09/20/2014 11:56:43 AM,09/20/2014 02:22:03 PM,RTF,REPORT TO FOLLOW,N,4C02,033XX Garden Oaks Dr,70114.0,4,"(29.92180598, -90.02241945)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.92180598,-90.02241945
I2973614,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3709512,564648,2014-09-23 19:46:18,09/23/2014 07:47:25 PM,09/23/2014 07:54:42 PM,09/23/2014 11:08:31 PM,RTF,REPORT TO FOLLOW,N,7I13,075XX Elmdale Rd,70127.0,7,"(30.04570655, -89.97838227)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.04570655,-89.97838227
I2973714,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3661939,532135,2014-09-23 19:46:52,09/23/2014 07:50:02 PM,09/23/2014 07:59:42 PM,09/23/2014 10:50:19 PM,RTF,REPORT TO FOLLOW,N,2K02,088XX Spruce St,70118.0,2,"(29.95776635, -90.12981638)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.95776635,-90.12981638
I3569814,37D,AGGRAVATED ASSAULT DOMESTIC,2B,21,COMPLAINT OTHER,2A,3679587,534631,2014-09-28 11:44:38,09/28/2014 11:45:19 AM,09/28/2014 11:47:44 AM,09/28/2014 02:08:52 PM,RTF,REPORT TO FOLLOW,N,1I01,007XX N Claiborne Ave,70116.0,1,"(29.96410893, -90.07400001)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.96410893,-90.07400001
I3659714,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3683500,533193,2014-09-29 08:44:04,09/29/2014 08:45:37 AM,09/29/2014 08:50:05 AM,09/29/2014 11:56:21 AM,RTF,REPORT TO FOLLOW,N,8E05,010XX Chartres St,70116.0,8,"(29.96003730, -90.06169438)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.96003730,-90.06169438
I3750814,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3695895,518400,2014-09-30 01:00:53,09/30/2014 01:02:00 AM,09/30/2014 01:07:14 AM,09/30/2014 03:51:15 AM,RTF,REPORT TO FOLLOW,N,4C02,032XX Memorial Park Dr,70114.0,4,"(29.91897540, -90.02308884)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.91897540,-90.02308884
J0023514,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103,DISTURBANCE (OTHER),2A,3685826,556413,2014-10-01 07:14:33,10/01/2014 07:23:18 AM,10/01/2014 07:27:21 AM,10/01/2014 11:24:42 AM,RTF,REPORT TO FOLLOW,N,3S07,025XX Mexico St,70122.0,3,"(30.02381278, -90.05353068)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.02381278,-90.05353068
J0153714,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3714920,563902,2014-10-02 03:26:29,10/02/2014 03:36:19 AM,10/02/2014 03:46:27 AM,10/02/2014 06:37:22 AM,RTF,REPORT TO FOLLOW,N,7I09,060XX Bullard Ave,70128.0,7,"(30.04347799, -89.96131879)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.04347799,-89.96131879
J0641114,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103,DISTURBANCE (OTHER),2A,3691666,556934,2014-10-05 19:41:44,10/05/2014 07:58:18 PM,10/05/2014 08:12:10 PM,10/05/2014 11:05:48 PM,RTF,REPORT TO FOLLOW,N,3V03,060XX France Rd,70126.0,3,"(30.02506302, -90.03506020)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.02506302,-90.03506020
J1155414,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3675317,532914,2014-10-09 18:49:01,10/09/2014 07:06:23 PM,10/09/2014 07:15:56 PM,10/09/2014 10:35:58 PM,RTF,REPORT TO FOLLOW,N,1G02,005XX S Tonti St,70119.0,1,"(29.95951535, -90.08754560)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.95951535,-90.08754560
J1383214,37D,AGGRAVATED ASSAULT DOMESTIC,2B,35D,SIMPLE BATTERY DOMESTIC,2B,3713371,556397,2014-10-11 12:12:52,10/11/2014 01:45:56 PM,10/11/2014 01:49:31 PM,10/11/2014 05:36:30 PM,RTF,REPORT TO FOLLOW,N,7J02,047XX Warren Dr,70127.0,7,"(30.02289369, -89.96649458)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.02289369,-89.96649458
J1783314,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3675078,538203,2014-10-14 18:41:54,10/15/2014 01:29:06 AM,10/15/2014 01:34:38 AM,10/15/2014 03:42:52 AM,RTF,REPORT TO FOLLOW,N,1M04,031XX Orleans Ave,70119.0,1,"(29.97406560, -90.08811684)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.97406560,-90.08811684
J1804914,37D,AGGRAVATED ASSAULT DOMESTIC,2B,35D,SIMPLE BATTERY DOMESTIC,1A,3682618,536786,2014-10-14 21:56:58,10/15/2014 02:07:07 AM,10/15/2014 02:13:25 AM,10/15/2014 06:05:57 AM,RTF,REPORT TO FOLLOW,N,1A01,013XX Saint Bernard Ave,70116.0,1,"(29.96994141, -90.06435282)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.96994141,-90.06435282
J1955314,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3681217,537628,2014-10-15 23:55:22,10/15/2014 11:56:59 PM,10/16/2014 12:03:55 AM,10/16/2014 01:08:52 AM,RTF,REPORT TO FOLLOW,N,1B01,015XX N Roman St,70116.0,1,"(29.97229951, -90.06874846)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.97229951,-90.06874846
J2339514,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3672260,525042,2014-10-18 23:06:17,10/18/2014 11:11:09 PM,10/18/2014 11:19:50 PM,10/19/2014 03:15:05 AM,RTF,REPORT TO FOLLOW,N,2O01,034XX Magnolia St,70115.0,2,"(29.93796248, -90.09746744)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.93796248,-90.09746744
J2422114,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103,DISTURBANCE (OTHER),2A,3685713,556264,2014-10-19 16:50:45,10/19/2014 04:53:39 PM,10/19/2014 05:04:23 PM,10/19/2014 11:26:51 PM,RTF,REPORT TO FOLLOW,N,3S07,025XX Mexico St,70122.0,3,"(30.02340616, -90.05389247)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.02340616,-90.05389247
J2481714,37D,AGGRAVATED ASSAULT DOMESTIC,1A,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3679432,540456,2014-10-20 07:33:33,10/20/2014 07:58:29 AM,10/20/2014 08:09:41 AM,10/20/2014 01:35:28 PM,RTF,REPORT TO FOLLOW,N,1C02,016XX N Broad St,70119.0,1,"(29.98013139, -90.07428957)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.98013139,-90.07428957
J2701814,37D,AGGRAVATED ASSAULT DOMESTIC,2B,35D,SIMPLE BATTERY DOMESTIC,2B,3671199,531673,2014-10-21 22:02:44,10/21/2014 10:06:51 PM,10/21/2014 10:12:15 PM,10/21/2014 11:28:07 PM,RTF,REPORT TO FOLLOW,N,6N02,043XX Clio St,70125.0,6,"(29.95622723, -90.10059099)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.95622723,-90.10059099
J2937014,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3707039,560553,2014-10-23 16:51:53,10/23/2014 04:53:42 PM,10/23/2014 05:01:58 PM,10/23/2014 08:54:15 PM,RTF,REPORT TO FOLLOW,N,7O10,069XX Bundy Rd,70127.0,7,"(30.03452768, -89.98634764)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.03452768,-89.98634764
J3261614,37D,AGGRAVATED ASSAULT DOMESTIC,1A,37D,AGGRAVATED ASSAULT DOMESTIC,1A,3716351,566194,2014-10-26 06:56:24,10/26/2014 07:01:14 AM,10/26/2014 07:15:01 AM,10/26/2014 12:40:01 PM,RTF,REPORT TO FOLLOW,N,7K03,123XX N I-10 Service Rd,70128.0,7,"(30.04973218, -89.95670651)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.04973218,-89.95670651
J3355614,37D,AGGRAVATED ASSAULT DOMESTIC,2B,107,SUSPICIOUS PERSON,2A,3703328,563103,2014-10-27 00:39:44,10/27/2014 12:45:24 AM,10/27/2014 12:53:48 AM,10/27/2014 02:47:33 AM,RTF,REPORT TO FOLLOW,N,7P01,080XX Gus St,70127.0,7,"(30.04165636, -89.99798066)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.04165636,-89.99798066
J3828014,37D,AGGRAVATED ASSAULT DOMESTIC,2B,35D,SIMPLE BATTERY DOMESTIC,2B,3719753,573280,2014-10-30 16:23:49,10/30/2014 04:54:18 PM,10/30/2014 05:10:04 PM,10/30/2014 10:56:40 PM,RTF,REPORT TO FOLLOW,N,7K04,076XX Forum Blvd,70128.0,7,"(30.06910363, -89.94568376)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.06910363,-89.94568376
J3853914,37D,AGGRAVATED ASSAULT DOMESTIC,2B,35,SIMPLE BATTERY,2A,3725530,563162,2014-10-30 19:39:28,10/30/2014 07:49:09 PM,10/30/2014 07:57:03 PM,10/30/2014 11:00:10 PM,RTF,REPORT TO FOLLOW,N,7L02,135XX N Lemans St,70129.0,7,"(30.04108891, -89.92781276)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.04108891,-89.92781276
K0655014,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37,AGGRAVATED ASSAULT,2A,3678701,554871,2014-11-05 22:02:38,11/05/2014 10:04:01 PM,11/05/2014 10:05:59 PM,11/06/2014 03:34:29 AM,RTF,REPORT TO FOLLOW,N,3N02,015XX Aviators St,70122.0,3,"(30.01978907, -90.07609694)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.01978907,-90.07609694
K0776714,37D,AGGRAVATED ASSAULT DOMESTIC,2B,94,DISCHARGING FIREARM,2B,3712453,567809,2014-11-06 20:05:34,11/06/2014 08:14:46 PM,11/06/2014 08:19:58 PM,11/07/2014 01:34:37 AM,RTF,REPORT TO FOLLOW,N,7I14,077XX Dorsett Dr,70128.0,7,"(30.05430254, -89.96896724)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.05430254,-89.96896724
K1326714,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3699363,534110,2014-11-11 11:33:48,11/11/2014 11:35:21 AM,11/11/2014 11:41:11 AM,11/11/2014 02:03:52 PM,RTF,REPORT TO FOLLOW,N,5E03,012XX Gordon St,70117.0,5,"(29.96206310, -90.01157006)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.96206310,-90.01157006
K1588614,37D,AGGRAVATED ASSAULT DOMESTIC,2B,56D,CRIMINAL DAMAGE DOMESTIC,1A,3685667,538414,2014-11-13 13:12:22,11/13/2014 01:49:41 PM,11/13/2014 01:53:02 PM,11/13/2014 07:34:54 PM,RTF,REPORT TO FOLLOW,N,5G01,016XX Mandeville St,70117.0,5,"(29.97432704, -90.05466772)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.97432704,-90.05466772
K2181514,37D,AGGRAVATED ASSAULT DOMESTIC,2B,35D,SIMPLE BATTERY DOMESTIC,2B,3667419,534910,2014-11-18 13:58:15,11/18/2014 01:58:55 PM,11/18/2014 02:11:36 PM,11/18/2014 03:06:32 PM,RTF,REPORT TO FOLLOW,N,2T05,082XX Palm St,70118.0,2,"(29.96523889, -90.11241828)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.96523889,-90.11241828
K2426014,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3712855,562010,2014-11-20 12:14:25,11/20/2014 12:17:18 PM,11/20/2014 12:34:02 PM,11/20/2014 03:09:52 PM,RTF,REPORT TO FOLLOW,N,7I04,109XX Chaucer St,70127.0,7,"(30.03834448, -89.96791362)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.03834448,-89.96791362
K3024814,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3678128,533104,2014-11-25 04:55:50,11/25/2014 04:57:01 AM,11/25/2014 05:05:57 AM,11/25/2014 03:56:33 PM,RTF,REPORT TO FOLLOW,N,1I02,018XX Canal St,70112.0,1,"(29.95995482, -90.07866182)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.95995482,-90.07866182
K3293514,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103,DISTURBANCE (OTHER),2A,3690725,528110,2014-11-27 20:14:55,11/27/2014 08:18:31 PM,11/27/2014 08:22:08 PM,11/27/2014 11:37:21 PM,RTF,REPORT TO FOLLOW,N,4H01,009XX Hendee St,70114.0,4,"(29.94583844, -90.03906110)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.94583844,-90.03906110
K3447214,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3706658,515950,2014-11-29 07:59:09,11/29/2014 07:59:40 AM,11/29/2014 08:04:13 AM,11/29/2014 10:43:26 AM,RTF,REPORT TO FOLLOW,N,4E03,061XX Warwick Ct,70131.0,4,"(29.91189594, -89.98920660)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.91189594,-89.98920660
L0015314,37D,AGGRAVATED ASSAULT DOMESTIC,2B,56D,CRIMINAL DAMAGE DOMESTIC,2A,3686866,553030,2014-12-01 06:33:29,,12/01/2014 07:50:08 AM,12/01/2014 03:02:47 PM,RTF,REPORT TO FOLLOW,N,3R04,054XX Eads St,70122.0,3,"(30.01447793, -90.05036309)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.01447793,-90.05036309
L0224114,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103F,FIGHT,2B,3673390,540003,2014-12-02 18:46:35,12/02/2014 06:47:36 PM,12/02/2014 06:50:49 PM,12/02/2014 10:02:50 PM,RTF,REPORT TO FOLLOW,N,1M01,008XX Olga St,70119.0,1,"(29.97906543, -90.09338683)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.97906543,-90.09338683
L0836514,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37,AGGRAVATED ASSAULT,2A,3662702,529778,2014-12-07 18:17:05,12/07/2014 06:26:21 PM,12/07/2014 06:38:02 PM,12/07/2014 10:49:02 PM,RTF,REPORT TO FOLLOW,N,2K03,016XX Dublin St,70118.0,2,"(29.95126471, -90.12748371)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.95126471,-90.12748371
L1127514,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103,DISTURBANCE (OTHER),1A,3717830,556954,2014-12-10 08:25:02,12/10/2014 09:14:49 AM,12/10/2014 09:18:59 AM,12/10/2014 02:00:47 PM,RTF,REPORT TO FOLLOW,N,7J04,047XX Friar Tuck Dr,70128.0,7,"(30.02427843, -89.95238366)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.02427843,-89.95238366
L1493214,37D,AGGRAVATED ASSAULT DOMESTIC,2B,34,AGGRAVATED BATTERY,2B,3682015,553880,2014-12-13 09:53:27,12/13/2014 09:53:27 AM,,12/13/2014 02:39:14 PM,RTF,REPORT TO FOLLOW,N,3R01,057XX Saint Anthony Ave,70122.0,3,"(30.01696335, -90.06566101)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.01696335,-90.06566101
L1598314,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103,DISTURBANCE (OTHER),2A,3677115,535467,2014-12-14 04:06:46,12/14/2014 04:07:09 AM,12/14/2014 04:11:23 AM,12/14/2014 06:37:19 AM,RTF,REPORT TO FOLLOW,N,1I03,024XX Oak Pl,70119.0,1,"(29.96648240, -90.08177950)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.96648240,-90.08177950
L1942214,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3680323,543040,2014-12-17 03:05:23,12/17/2014 03:09:51 AM,12/17/2014 03:19:29 AM,12/17/2014 06:46:16 AM,RTF,REPORT TO FOLLOW,N,3X03,029XX Bruxelles St,70119.0,3,"(29.98720836, -90.07138449)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.98720836,-90.07138449
L2292414,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3679695,536452,2014-12-20 02:12:31,12/20/2014 02:15:00 AM,12/20/2014 02:20:27 AM,12/20/2014 04:19:04 AM,RTF,REPORT TO FOLLOW,N,1J02,020XX Ursulines Ave,70116.0,1,"(29.96911201, -90.07359554)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.96911201,-90.07359554
L2379114,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103,DISTURBANCE (OTHER),2A,3675428,527231,2014-12-20 19:57:02,12/20/2014 07:58:12 PM,12/20/2014 08:10:56 PM,12/20/2014 09:30:54 PM,RTF,REPORT TO FOLLOW,N,6J01,027XX Josephine St,70113.0,6,"(29.94388677, -90.08739067)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.94388677,-90.08739067
L2467914,37D,AGGRAVATED ASSAULT DOMESTIC,2B,68,UNAUTHORIZED USE OF VEHICLE,2A,3664062,537032,2014-12-21 16:39:59,12/21/2014 04:41:37 PM,12/21/2014 04:44:52 PM,12/21/2014 07:00:18 PM,RTF,REPORT TO FOLLOW,N,2S01,093XX Olive St,70118.0,2,"(29.97117140, -90.12294895)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.97117140,-90.12294895
L2625414,37D,AGGRAVATED ASSAULT DOMESTIC,1A,37D,AGGRAVATED ASSAULT DOMESTIC,1A,3703773,562457,2014-12-22 23:34:20,12/23/2014 12:23:42 PM,12/23/2014 12:14:28 PM,12/23/2014 05:17:29 PM,RTF,REPORT TO FOLLOW,N,7P01,085XX Curran Blvd,70127.0,7,"(30.03986685, -89.99659874)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.03986685,-89.99659874
L2639214,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3690810,540206,2014-12-23 03:39:19,12/23/2014 03:46:31 AM,12/23/2014 03:56:29 AM,12/23/2014 05:51:21 AM,RTF,REPORT TO FOLLOW,N,5M03,032XX Byrne Pl,70117.0,5,"(29.97909419, -90.03836052)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.97909419,-90.03836052
L2719714,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3702755,553607,2014-12-23 17:53:45,12/23/2014 06:03:16 PM,12/23/2014 06:08:02 PM,12/23/2014 10:33:05 PM,RTF,REPORT TO FOLLOW,N,7E01,045XX Rosemont Pl,70126.0,7,"(30.01556632, -90.00014088)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.01556632,-90.00014088
L2926114,37D,AGGRAVATED ASSAULT DOMESTIC,2B,56,SIMPLE CRIMINAL DAMAGE,1D,3680514,534949,2014-12-25 21:53:31,12/25/2014 11:03:21 PM,12/25/2014 11:07:50 PM,12/26/2014 03:54:36 AM,RTF,REPORT TO FOLLOW,N,1F02,Dumaine St & N Robertson St,70116.0,1,"(29.96495673, -90.07106307)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.96495673,-90.07106307
L3202714,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3687765,544004,2014-12-28 13:11:08,12/28/2014 02:55:00 PM,12/28/2014 03:03:13 PM,12/28/2014 05:52:06 PM,RTF,REPORT TO FOLLOW,N,3Y04,026XX Abundance St,70122.0,3,"(29.98963070, -90.04784249)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.98963070,-90.04784249
L3292514,37D,AGGRAVATED ASSAULT DOMESTIC,2B,56,SIMPLE CRIMINAL DAMAGE,2A,3696444,526051,2014-12-29 11:44:15,12/29/2014 11:45:50 AM,12/29/2014 11:51:32 AM,12/29/2014 03:34:08 PM,RTF,REPORT TO FOLLOW,N,4K01,033XX General Meyer Ave,70114.0,4,"(29.93999631, -90.02107934)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.93999631,-90.02107934
A0666215,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37,AGGRAVATED ASSAULT,2A,3682754,540593,2015-01-06 18:32:04,01/06/2015 06:33:30 PM,01/06/2015 06:36:38 PM,01/06/2015 10:00:49 PM,RTF,REPORT TO FOLLOW,N,5K02,023XX Annette St,70119.0,5,"(29.98040652, -90.06379187)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.98040652,-90.06379187
A1029315,37D,AGGRAVATED ASSAULT DOMESTIC,2B,37D,AGGRAVATED ASSAULT DOMESTIC,2B,3704402,511915,2015-01-09 16:04:49,01/09/2015 04:17:38 PM,01/09/2015 04:31:48 PM,01/09/2015 05:42:54 PM,RTF,REPORT TO FOLLOW,N,4D05,055XX Tullis Dr,70131.0,4,"(29.90087498, -89.99647502)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.90087498,-89.99647502
A1420215,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3702903,557855,2015-01-12 20:25:51,01/12/2015 08:40:59 PM,01/12/2015 08:49:41 PM,01/13/2015 12:23:48 AM,RTF,REPORT TO FOLLOW,N,7Q03,068XX Parc Brittany,70126.0,7,"(30.02724206, -89.99951890)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,30.02724206,-89.99951890
A1462715,37D,AGGRAVATED ASSAULT DOMESTIC,2B,66D,EXTORTION (THREATS) DOMESTIC,2C,3670968,526687,2015-01-13 08:19:32,01/13/2015 08:20:59 AM,01/13/2015 08:28:39 AM,01/13/2015 10:07:44 AM,RTF,REPORT TO FOLLOW,N,2R01,032XX Milan St,70125.0,2,"(29.94252470, -90.10148791)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.94252470,-90.10148791
A1474015,37D,AGGRAVATED ASSAULT DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3697037,527090,2015-01-13 10:13:00,01/13/2015 10:14:46 AM,01/13/2015 10:22:21 AM,01/13/2015 12:09:31 PM,RTF,REPORT TO FOLLOW,N,4K01,011XX Terry St,70114.0,4,"(29.94283391, -90.01916765)",VIOLENT CRIME,AGGRAVATED ASSAULT DOMESTIC,29.94283391,-90.01916765
