NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip_x,PoliceDistrict,Location,CrimeType,Description,FieldInterviewID,EventDate,District,Zone,OfficerAssignment,StopDescription,ActionsTaken,VehicleYear,VehicleMake,VehicleModel,VehicleStyle,VehicleColor,SubjectID,SubjectRace,SubjectGender,SubjectAge,SubjectHasPhotoID,SubjectHeight,SubjectWeight,SubjectEyeColor,SubjectHairColor,SubjectDriverLicState,CreatedDateTime,LastModifiedDateTime,Longitude,Latitude,Zip_y,BlockAddress
A3598015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3684603,533903,2015-01-30 01:19:26,2015-01-30 01:20:16,2015-01-30 01:22:48,2015-01-30 06:45:03,RTF,REPORT TO FOLLOW,N,8E05,005XX Esplanade Ave,70116.0,8,"(29.96195459, -90.05818625)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,284343,01/30/2015 01:15:00 AM,8,E,8th  District,SUSPECT PERSON,,,,,,,327060.0,WHITE,MALE,28.0,No,70.0,140.0,Brown,Brown,,01/31/2015 12:25:49 AM,,-90.05818625,29.96195459,70116.0,005XX Esplanade Ave
B1288515,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3680024,531470,2015-02-11 15:03:48,2015-02-11 15:04:31,2015-02-11 15:08:23,2015-02-11 19:02:17,RTF,REPORT TO FOLLOW,N,8I02,001XX S Rampart St,70112.0,8,"(29.95540506, -90.07273147)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,286217,02/11/2015 04:15:00 PM,3,U,3rd  District,SUSPECT PERSON,,,,,,,329145.0,BLACK,MALE,26.0,Yes,72.0,179.0,Brown,Brown,LA,02/11/2015 04:22:02 PM,,-90.07273147,29.95540506,70112.0,001XX S Rampart St
B3182315,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3674011,527553,2015-02-26 18:16:14,2015-02-26 18:17:20,2015-02-26 18:20:13,2015-02-26 23:05:28,RTF,REPORT TO FOLLOW,N,6K01,030XX 1st St,70125.0,6,"(29.94481465, -90.09185115)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,288337,02/27/2015 10:24:00 PM,6,K,6th  District,CALL FOR SERVICE,,,,,,,331576.0,BLACK,MALE,56.0,No,67.0,150.0,Brown,Grey/Silver,,02/27/2015 10:28:52 PM,,-90.09185115,29.94481465,70125.0,030XX 1st St
C0232815,34S,AGGRAVATED BATTERY BY SHOOTING,2B,92,CONTRIBUTING TO DELINQUENCY,2A,3677225,525378,2015-03-03 00:34:56,2015-03-03 00:36:09,2015-03-03 00:41:46,2015-03-03 04:00:02,RTF,REPORT TO FOLLOW,N,6H01,020XX Danneel St,70113.0,6,"(29.93873765, -90.08178084)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,288812,03/03/2015 05:40:00 AM,6,H,6th  District,CALL FOR SERVICE,,,,,,,332107.0,BLACK,MALE,46.0,No,68.0,140.0,Brown,Black,LA,03/03/2015 05:51:35 AM,,-90.08178084,29.93873765,70113.0,020XX Danneel St
C0232815,34S,AGGRAVATED BATTERY BY SHOOTING,2B,92,CONTRIBUTING TO DELINQUENCY,2A,3677225,525378,2015-03-03 00:34:56,2015-03-03 00:36:09,2015-03-03 00:41:46,2015-03-03 04:00:02,RTF,REPORT TO FOLLOW,N,6H01,020XX Danneel St,70113.0,6,"(29.93873765, -90.08178084)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,288812,03/03/2015 05:40:00 AM,6,H,6th  District,CALL FOR SERVICE,,,,,,,332108.0,BLACK,MALE,39.0,No,67.0,220.0,Brown,Black,LA,03/03/2015 05:51:35 AM,,-90.08178084,29.93873765,70113.0,020XX Danneel St
C2727015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3675797,523778,2015-03-22 21:43:31,2015-03-22 21:43:49,2015-03-22 21:50:25,2015-03-23 01:02:45,RTF,REPORT TO FOLLOW,N,6Q05,019XX 3rd St,70113.0,6,"(29.93438144, -90.08634371)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,291800,03/22/2015 09:46:00 PM,3,F,6th  District,PRESENT AT CRIME SCENE,,2015.0,CHRYSLER,,FOUR DOOR,BLACK,335482.0,BLACK,MALE,22.0,No,70.0,220.0,Brown,Black,,03/23/2015 12:04:24 AM,03/23/2015 01:41:15 AM,-90.08634371,29.93438144,70113.0,019XX 3rd St
C2727015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3675797,523778,2015-03-22 21:43:31,2015-03-22 21:43:49,2015-03-22 21:50:25,2015-03-23 01:02:45,RTF,REPORT TO FOLLOW,N,6Q05,019XX 3rd St,70113.0,6,"(29.93438144, -90.08634371)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,291800,03/22/2015 09:46:00 PM,3,F,6th  District,PRESENT AT CRIME SCENE,,2015.0,CHRYSLER,,FOUR DOOR,BLACK,335483.0,BLACK,MALE,38.0,No,67.0,140.0,Brown,Black,,03/23/2015 12:04:24 AM,03/23/2015 01:41:15 AM,-90.08634371,29.93438144,70113.0,019XX 3rd St
C2727015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3675797,523778,2015-03-22 21:43:31,2015-03-22 21:43:49,2015-03-22 21:50:25,2015-03-23 01:02:45,RTF,REPORT TO FOLLOW,N,6Q05,019XX 3rd St,70113.0,6,"(29.93438144, -90.08634371)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,291800,03/22/2015 09:46:00 PM,3,F,6th  District,PRESENT AT CRIME SCENE,,2015.0,CHRYSLER,,FOUR DOOR,BLACK,335484.0,BLACK,MALE,22.0,Yes,72.0,150.0,Brown,Black,,03/23/2015 12:04:24 AM,03/23/2015 01:41:15 AM,-90.08634371,29.93438144,70113.0,019XX 3rd St
C2727015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3675797,523778,2015-03-22 21:43:31,2015-03-22 21:43:49,2015-03-22 21:50:25,2015-03-23 01:02:45,RTF,REPORT TO FOLLOW,N,6Q05,019XX 3rd St,70113.0,6,"(29.93438144, -90.08634371)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,291800,03/22/2015 09:46:00 PM,3,F,6th  District,PRESENT AT CRIME SCENE,,2015.0,CHRYSLER,,FOUR DOOR,BLACK,335485.0,BLACK,FEMALE,26.0,No,65.0,180.0,Brown,Black,,03/23/2015 12:04:24 AM,03/23/2015 01:41:15 AM,-90.08634371,29.93438144,70113.0,019XX 3rd St
D2795115,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3690759,527808,2015-04-22 18:03:16,2015-04-22 18:04:12,2015-04-22 18:06:24,2015-04-22 20:21:18,RTF,REPORT TO FOLLOW,N,4B04,010XX Hendee St,70114.0,4,"(29.94500513, -90.03896471)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,302487,05/22/2015 04:19:00 AM,4,H,4th  District,OTHER,,,,,,,346930.0,BLACK,MALE,24.0,No,70.0,170.0,Brown,Black,LA,05/22/2015 04:26:07 AM,,-90.03896471,29.94500513,70114.0,010XX Hendee St
D3552815,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3691132,538350,2015-04-28 14:29:56,2015-04-28 14:31:51,2015-04-28 14:33:53,2015-04-28 18:34:36,RTF,REPORT TO FOLLOW,N,5H01,018XX Blk Gallier St,70117.0,5,"(29.97398200, -90.03740900)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,298379,04/28/2015 04:53:00 PM,7,U,SOD,SUSPECT PERSON,,,,,,,342481.0,BLACK,MALE,41.0,Yes,67.0,140.0,Brown,Black,LA,04/28/2015 04:58:58 PM,,-90.037409,29.973982,70117.0,018XX Gallier St
E0214015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3707906,520181,2015-05-02 15:38:28,2015-05-02 15:39:19,2015-05-02 15:41:55,2015-05-02 19:47:10,RTF,REPORT TO FOLLOW,N,4E04,064XX Isadore St,70131.0,4,"(29.92349152, -89.98511041)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,306232,06/15/2015 12:00:00 PM,1,K,4th  District,SUSPECT PERSON,,,,,,,351009.0,BLACK,MALE,48.0,Yes,74.0,170.0,Blue,Black,,06/15/2015 02:46:22 PM,,-89.98511041,29.92349152,70131.0,064XX Isadore St
E1035215,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3681299,521693,2015-05-08 22:03:37,2015-05-08 22:04:00,2015-05-08 22:08:11,2015-05-09 00:54:21,RTF,REPORT TO FOLLOW,N,6B02,018XX Saint Thomas St,70130.0,6,"(29.92848190, -90.06904572)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,300252,05/08/2015 10:57:00 PM,6,B,6th  District,CALL FOR SERVICE,,,,,,,344482.0,BLACK,MALE,65.0,Yes,64.0,160.0,Brown,Black,LA,05/08/2015 11:00:17 PM,,-90.06904572,29.928481899999994,70130.0,018XX Saint Thomas St
E2054515,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3671488,525910,2015-05-16 17:02:53,2015-05-16 17:04:23,2015-05-16 17:07:09,2015-05-16 22:31:39,RTF,REPORT TO FOLLOW,N,2O01,Gen Taylor St & S Claiborne Ave403,,2,"(29.94037108, -90.09987523)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,301522,05/16/2015 04:58:00 PM,2,V,2nd  District,TRAFFIC VIOLATION,,2010.0,HYUNDAI,SONATA,FOUR DOOR,BLACK,345876.0,WHITE,FEMALE,32.0,Yes,64.0,130.0,Blue,Brown,RI,05/16/2015 06:47:00 PM,,-90.09987523,29.94037108,,Gen Taylor St & S Claiborne Ave403
E2054515,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3671488,525910,2015-05-16 17:02:53,2015-05-16 17:04:23,2015-05-16 17:07:09,2015-05-16 22:31:39,RTF,REPORT TO FOLLOW,N,2O01,Gen Taylor St & S Claiborne Ave403,,2,"(29.94037108, -90.09987523)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,301522,05/16/2015 04:58:00 PM,2,V,2nd  District,TRAFFIC VIOLATION,,2010.0,HYUNDAI,SONATA,FOUR DOOR,BLACK,345877.0,BLACK,MALE,31.0,Yes,72.0,200.0,Brown,Black,LA,05/16/2015 06:47:00 PM,,-90.09987523,29.94037108,,Gen Taylor St & S Claiborne Ave403
E2210615,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3690622,536429,2015-05-17 21:22:41,2015-05-17 21:23:29,2015-05-17 21:26:59,2015-05-18 00:29:39,RTF,REPORT TO FOLLOW,N,5D03,013XX Gallier St,70117.0,5,"(29.96871542, -90.03909048)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,301708,05/17/2015 10:21:00 PM,5,D,5th  District,SUSPECT PERSON,,,,,,,346086.0,BLACK,MALE,16.0,No,69.0,182.0,Brown,Black,,05/17/2015 10:24:53 PM,05/17/2015 11:31:53 PM,-90.03909048,29.96871542,70117.0,013XX Gallier St
E3005315,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3695871,518875,2015-05-23 20:58:08,2015-05-23 20:58:54,2015-05-23 21:01:28,2015-05-24 01:45:27,RTF,REPORT TO FOLLOW,N,4C02,035XX Garden Oaks Dr,70114.0,4,"(29.92028468, -90.02314586)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,302719,05/23/2015 10:53:00 PM,4,C,4th  District,OTHER,,2002.0,CHEVROLET,IMPALA,FOUR DOOR,SILVER,347179.0,BLACK,MALE,22.0,No,72.0,175.0,Brown,Black,,05/23/2015 11:02:27 PM,,-90.02314586,29.92028468,70114.0,035XX Garden Oaks Dr
F3198215,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3676125,527432,2015-06-25 22:16:45,2015-06-25 22:17:25,2015-06-25 22:20:42,2015-06-26 03:24:58,RTF,REPORT TO FOLLOW,N,6J02,Martin Luther King Jr Blvd & S Robertson St,70113.0,6,"(29.94441793, -90.08518166)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,308112,06/26/2015 06:03:00 AM,6,J,6th  District,PRESENT AT CRIME SCENE,,,,,,,353024.0,BLACK,FEMALE,31.0,No,65.0,205.0,Brown,Black,LA,06/26/2015 06:16:08 AM,,-90.08518166,29.94441793,70113.0,Martin Luther King Jr Blvd & S Robertson St
F3198215,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3676125,527432,2015-06-25 22:16:45,2015-06-25 22:17:25,2015-06-25 22:20:42,2015-06-26 03:24:58,RTF,REPORT TO FOLLOW,N,6J02,Martin Luther King Jr Blvd & S Robertson St,70113.0,6,"(29.94441793, -90.08518166)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,308112,06/26/2015 06:03:00 AM,6,J,6th  District,PRESENT AT CRIME SCENE,,,,,,,353025.0,BLACK,FEMALE,25.0,No,66.0,150.0,Brown,Black,LA,06/26/2015 06:16:08 AM,,-90.08518166,29.94441793,70113.0,Martin Luther King Jr Blvd & S Robertson St
F3198215,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3676125,527432,2015-06-25 22:16:45,2015-06-25 22:17:25,2015-06-25 22:20:42,2015-06-26 03:24:58,RTF,REPORT TO FOLLOW,N,6J02,Martin Luther King Jr Blvd & S Robertson St,70113.0,6,"(29.94441793, -90.08518166)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,308112,06/26/2015 06:03:00 AM,6,J,6th  District,PRESENT AT CRIME SCENE,,,,,,,353026.0,BLACK,MALE,32.0,No,74.0,240.0,Brown,Black,LA,06/26/2015 06:16:08 AM,,-90.08518166,29.94441793,70113.0,Martin Luther King Jr Blvd & S Robertson St
F3198215,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3676125,527432,2015-06-25 22:16:45,2015-06-25 22:17:25,2015-06-25 22:20:42,2015-06-26 03:24:58,RTF,REPORT TO FOLLOW,N,6J02,Martin Luther King Jr Blvd & S Robertson St,70113.0,6,"(29.94441793, -90.08518166)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,308112,06/26/2015 06:03:00 AM,6,J,6th  District,PRESENT AT CRIME SCENE,,,,,,,353027.0,BLACK,MALE,35.0,No,70.0,145.0,Brown,Black,LA,06/26/2015 06:16:08 AM,,-90.08518166,29.94441793,70113.0,Martin Luther King Jr Blvd & S Robertson St
F3701015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3699152,557790,2015-06-30 01:33:59,2015-06-30 01:34:32,2015-06-30 01:38:56,2015-06-30 06:09:59,RTF,REPORT TO FOLLOW,N,7D06,068XX Lake Kenilworth Dr,70126.0,7,"(30.02718133, -90.01137238)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,309436,07/03/2015 07:41:00 PM,7,I,7th  District,OTHER,,,,,,,354423.0,BLACK,MALE,25.0,No,75.0,220.0,Brown,Black,,07/03/2015 07:47:39 PM,,-90.01137238,30.02718133,70126.0,068XX Lake Kenilworth Dr
G0940815,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3679806,540533,2015-07-08 01:06:52,2015-07-08 01:08:00,2015-07-08 01:09:21,2015-07-08 04:07:19,RTF,REPORT TO FOLLOW,N,1C02,017XX Rousselin Dr,70119.0,1,"(29.98033039, -90.07310374)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,327662,10/05/2015 12:26:00 AM,7,R,7th  District,SUSPECT PERSON,,,,,,,374157.0,BLACK,MALE,29.0,Yes,69.0,180.0,Brown,Black,,10/06/2015 01:54:02 PM,10/06/2015 01:54:14 PM,-90.07310374,29.98033039,70119.0,017XX Rousselin Dr
G3221515,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3685195,555959,2015-07-25 20:21:17,2015-07-25 20:22:09,2015-07-25 20:31:52,2015-07-26 00:39:03,RTF,REPORT TO FOLLOW,N,3S07,024XX Robert E Lee Blvd,70122.0,3,"(30.02258307, -90.05554190)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,322798,09/11/2015 10:07:00 AM,3,M,3rd  District,CRIMINAL VIOLATION,,,,,,,368982.0,BLACK,FEMALE,19.0,No,72.0,174.0,Brown,Black,,09/11/2015 10:13:06 AM,09/11/2015 10:13:22 AM,-90.05554190000001,30.02258307,70122.0,024XX Robert E Lee Blvd
I0169115,34S,AGGRAVATED BATTERY BY SHOOTING,2B,21,COMPLAINT OTHER,1H,3675950,525115,2015-09-02 09:28:38,2015-09-02 09:28:42,2015-09-02 09:28:38,2015-09-02 15:19:10,RTF,REPORT TO FOLLOW,Y,6F03,022XX Philip St,70113.0,6,"(29.93805232, -90.08581499)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,320988,09/02/2015 05:15:00 PM,6,F,6th  District,SUSPECT PERSON,,,NISSAN,ALTIMA,FOUR DOOR,TEAL (GREEN),367057.0,BLACK,MALE,19.0,No,72.0,130.0,Brown,Black,,09/02/2015 05:22:53 PM,09/02/2015 05:23:19 PM,-90.08581499,29.93805232,70113.0,022XX Philip St
I0887015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3683656,539118,2015-09-07 23:52:12,2015-09-07 23:53:34,2015-09-08 00:00:52,2015-09-08 04:33:19,RTF,REPORT TO FOLLOW,N,5A03,020XX N Prieur St,70116.0,5,"(29.97632374, -90.06099581)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,322052,09/07/2015 11:37:00 PM,5,A,5th  District,CALL FOR SERVICE,,2009.0,KIA (4-WHEEL AUTOMOBILE),OTHER,FOUR DOOR,RED,368201.0,BLACK,FEMALE,24.0,Yes,67.0,150.0,Brown,Black,LA,09/08/2015 04:07:55 AM,09/10/2015 11:10:40 PM,-90.06099581,29.97632374,70116.0,020XX N Prieur St
I0887015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3683656,539118,2015-09-07 23:52:12,2015-09-07 23:53:34,2015-09-08 00:00:52,2015-09-08 04:33:19,RTF,REPORT TO FOLLOW,N,5A03,020XX N Prieur St,70116.0,5,"(29.97632374, -90.06099581)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,322052,09/07/2015 11:37:00 PM,5,A,5th  District,CALL FOR SERVICE,,2009.0,KIA (4-WHEEL AUTOMOBILE),OTHER,FOUR DOOR,RED,368202.0,BLACK,MALE,26.0,Yes,68.0,125.0,Brown,Black,LA,09/08/2015 04:07:55 AM,09/10/2015 11:10:40 PM,-90.06099581,29.97632374,70116.0,020XX N Prieur St
I0887015,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3683656,539118,2015-09-07 23:52:12,2015-09-07 23:53:34,2015-09-08 00:00:52,2015-09-08 04:33:19,RTF,REPORT TO FOLLOW,N,5A03,020XX N Prieur St,70116.0,5,"(29.97632374, -90.06099581)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,322052,09/07/2015 11:37:00 PM,5,A,5th  District,CALL FOR SERVICE,,2009.0,KIA (4-WHEEL AUTOMOBILE),OTHER,FOUR DOOR,RED,368203.0,BLACK,FEMALE,54.0,No,66.0,173.0,Brown,Black,LA,09/08/2015 04:07:55 AM,09/10/2015 11:10:40 PM,-90.06099581,29.97632374,70116.0,020XX N Prieur St
I2368715,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3677595,537185,2015-09-19 19:05:15,2015-09-19 19:06:02,2015-09-19 19:08:24,2015-09-19 20:23:33,RTF,REPORT TO FOLLOW,N,1J03,Dumaine St & N Dorgenois St,70119.0,1,"(29.97119184, -90.08020431)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,324945,09/21/2015 10:00:00 AM,1,K,1st District,CRIMINAL VIOLATION,,,,,,,371279.0,BLACK,MALE,38.0,No,68.0,238.0,Brown,Black,LA,09/22/2015 04:39:42 PM,09/22/2015 04:40:05 PM,-90.08020431,29.97119184,70119.0,Dumaine St & N Dorgenois St
I2368715,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3677595,537185,2015-09-19 19:05:15,2015-09-19 19:06:02,2015-09-19 19:08:24,2015-09-19 20:23:33,RTF,REPORT TO FOLLOW,N,1J03,Dumaine St & N Dorgenois St,70119.0,1,"(29.97119184, -90.08020431)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,328995,10/06/2015 10:30:00 AM,1,J,SOD,OTHER,,,,,,,375593.0,BLACK,MALE,18.0,No,76.0,150.0,Brown,Black,LA,10/13/2015 08:07:59 PM,10/16/2015 06:35:26 AM,-90.08020431,29.97119184,70119.0,Dumaine St & N Dorgenois St
J0575915,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3676619,527069,2015-10-05 16:40:22,2015-10-05 16:41:10,2015-10-05 16:44:35,2015-10-05 18:15:22,RTF,REPORT TO FOLLOW,N,6H02,015XX Reverend John Raphael Jr Way,70113.0,6,"(29.94340541, -90.08363530)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,332944,11/05/2015 09:16:00 PM,5,G,5th  District,CALL FOR SERVICE,,,,,,,379925.0,BLACK,FEMALE,25.0,No,68.0,200.0,Brown,Black,LA,11/05/2015 09:19:36 PM,11/20/2015 01:21:21 AM,-90.0836353,29.94340541,70113.0,015XX Reverend John Raphael Jr Way
K1063615,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3679656,534334,2015-11-09 22:12:49,2015-11-09 22:13:50,2015-11-09 22:15:47,2015-11-10 04:01:37,RTF,REPORT TO FOLLOW,N,1E03,N Claiborne Ave & Lafitte St,70112.0,1,"(29.96328938, -90.07379387)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,333413,11/10/2015 05:55:00 AM,1,F,1st District,CALL FOR SERVICE,,,,,,,380435.0,BLACK,MALE,52.0,Yes,69.0,170.0,Brown,Black,LA,11/10/2015 05:59:07 AM,11/10/2015 06:07:55 AM,-90.07379387,29.96328938,70112.0,N Claiborne Ave & Lafitte St
L2313215,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3696551,534231,2015-12-20 21:04:24,2015-12-20 21:04:27,2015-12-20 21:10:47,2015-12-21 00:30:03,RTF,REPORT TO FOLLOW,N,5E02,011XX Lizardi St,70117.0,5,"(29.96248663, -90.02044494)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,338886,12/20/2015 10:27:00 PM,5,E,5th  District,PRESENT AT CRIME SCENE,,2012.0,FORD,FOCUS,FOUR DOOR,RED,386452.0,BLACK,FEMALE,51.0,No,64.0,246.0,Brown,Blonde,LA,12/20/2015 10:31:02 PM,12/20/2015 10:38:22 PM,-90.02044494,29.96248663,70117.0,011XX Lizardi St
L2313215,34S,AGGRAVATED BATTERY BY SHOOTING,2B,94,DISCHARGING FIREARM,2B,3696551,534231,2015-12-20 21:04:24,2015-12-20 21:04:27,2015-12-20 21:10:47,2015-12-21 00:30:03,RTF,REPORT TO FOLLOW,N,5E02,011XX Lizardi St,70117.0,5,"(29.96248663, -90.02044494)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,338892,12/20/2015 10:41:00 PM,5,E,5th  District,PRESENT AT CRIME SCENE,,2003.0,CHEVROLET,SUBURBAN,FOUR DOOR,,386732.0,BLACK,FEMALE,24.0,Yes,69.0,145.0,Brown,Black,LA,12/20/2015 10:55:34 PM,12/23/2015 04:53:14 PM,-90.02044494,29.96248663,70117.0,011XX Lizardi St
L2500915,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3663741,535678,2015-12-22 17:15:39,2015-12-22 17:16:46,2015-12-22 17:22:04,2015-12-22 20:35:07,RTF,REPORT TO FOLLOW,N,2S01,030XX Hamilton St,70118.0,2,"(29.96745870, -90.12400656)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,344187,01/30/2016 08:58:00 AM,4,H,4th  District,CALL FOR SERVICE,,,,,,,392172.0,BLACK,MALE,24.0,No,74.0,150.0,Brown,Black,,01/30/2016 09:03:10 AM,01/30/2016 09:03:36 AM,-90.12400656,29.9674587,70118.0,030XX Hamilton St
A0218016,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3695424,526476,2016-01-02 20:19:37,2016-01-02 20:20:00,2016-01-02 20:21:18,2016-01-02 21:50:52,RTF,REPORT TO FOLLOW,N,4I03,014XX Murl St,70114.0,4,"(29.94119710, -90.02428266)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,340264,01/03/2016 03:30:00 PM,4,B,4th  District,TRAFFIC VIOLATION,,1995.0,FORD,RANGER,PICK UP,RED,387954.0,BLACK,MALE,55.0,No,72.0,180.0,Brown,Black,,01/03/2016 04:18:52 PM,02/10/2016 08:23:54 PM,-90.02428266,29.941197100000004,70114.0,014XX Murl St
A2115116,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3690645,537576,2016-01-18 13:46:54,2016-01-18 13:47:28,2016-01-18 13:49:12,2016-01-18 17:26:33,RTF,REPORT TO FOLLOW,N,5D03,N Claiborne Ave & Desire St,70117.0,5,"(29.97186793, -90.03897734)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,343743,01/22/2016 01:10:00 PM,1,K,SOD,OTHER,,,,,,,391711.0,BLACK,MALE,24.0,No,67.0,145.0,Brown,Black,LA,01/26/2016 01:17:02 PM,01/26/2016 01:17:33 PM,-90.03897734,29.97186793,70117.0,N Claiborne Ave & Desire St
A2148416,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3672686,530201,2016-01-18 19:20:58,2016-01-18 19:21:34,2016-01-18 19:23:42,2016-01-19 00:19:40,RTF,REPORT TO FOLLOW,N,6M03,013XX S Dorgenois St,70125.0,6,"(29.95213393, -90.09594613)",VIOLENT CRIME,AGGRAVATED BATTERY BY SHOOTING,344036,01/28/2016 08:14:00 PM,6,H,6th  District,SUSPECT PERSON,,,,,,,392020.0,BLACK,MALE,18.0,Yes,71.0,140.0,Brown,Black,,01/28/2016 08:16:21 PM,02/24/2016 05:10:02 PM,-90.09594613,29.95213393,70125.0,013XX S Dorgenois St
