NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,CrimeType,Description
B3456913,34D,AGGRAVATED BATTERY D,2B,,,,3664542,528986,2013-02-26 13:19:00,2013-02-26 13:24:00,2013-02-26 13:31:00,2013-02-26 17:16:00,RTF,REPORT TO FOLLOW,,,018XX Adams St,70118.0,2,"(29.949031994547802, -90.1217024234356)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
B3635013,34D,AGGRAVATED BATTERY D,1B,,,,3672622,523260,2013-02-27 19:45:00,2013-02-27 20:07:00,2013-02-27 20:14:00,2013-02-27 21:16:00,RTF,REPORT TO FOLLOW,,,Amelia St & Loyola Ave,70115.0,6,"(29.933049959654173, -90.0963854644855)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
C0533513,34D,AGGRAVATED BATTERY D,1B,,,,3677451,548590,2013-03-05 00:30:00,2013-03-05 00:37:00,2013-03-05 01:06:00,2013-03-05 04:36:00,RTF,REPORT TO FOLLOW,,,044XX Kennon Ave,70122.0,3,"(30.002554608827886, -90.08026616237387)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
C0681013,34D,AGGRAVATED BATTERY D,2B,,,,3679676,553833,2013-03-06 00:03:00,2013-03-06 00:06:00,2013-03-06 00:09:00,2013-03-06 02:09:00,RTF,REPORT TO FOLLOW,,,058XX Chatham Dr,70122.0,3,"(30.016903881228966, -90.07305492476297)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
D0939513,34D,AGGRAVATED BATTERY D,2B,,,,3686992,527928,2013-04-07 21:11:00,2013-04-07 21:12:00,2013-04-07 21:15:00,2013-04-07 23:07:00,RTF,REPORT TO FOLLOW,,,005XX Newton St,70114.0,4,"(29.945451017461025, -90.05085555171816)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
D1059713,34D,AGGRAVATED BATTERY D,2B,,,,3661582,531152,2013-04-08 18:19:00,2013-04-08 18:20:00,2013-04-08 18:25:00,2013-04-08 20:32:00,RTF,REPORT TO FOLLOW,,,017XX Monroe St,70118.0,2,"(29.955073529561442, -90.13097671751547)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
D3181613,34D,AGGRAVATED BATTERY D,2B,,,,3704864,563239,2013-04-23 17:14:00,2013-04-23 17:17:00,2013-04-23 17:22:00,2013-04-23 20:47:00,RTF,REPORT TO FOLLOW,,,089XX Gervais St,70127.0,7,"(30.041980917014097, -89.9931243526188)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E1119113,34D,AGGRAVATED BATTERY D,2B,,,,3693662,541301,2013-05-08 18:45:00,2013-05-08 18:50:00,2013-05-08 18:58:00,2013-05-08 23:48:00,RTF,REPORT TO FOLLOW,,,Alvar & Florida Ave,70117.0,5,"(29.98201509403794, -90.02931579355187)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E2285013,34D,AGGRAVATED BATTERY D,2B,,,,3682524,555709,2013-05-17 06:06:00,2013-05-17 06:11:00,2013-05-17 06:17:00,2013-05-17 11:42:00,RTF,REPORT TO FOLLOW,,,062XX Curie St,70122.0,3,"(30.021975756190017, -90.06399077580673)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E2438313,34D,AGGRAVATED BATTERY D,2B,,,,3688424,524934,2013-05-18 03:43:00,2013-05-18 03:47:00,2013-05-18 03:52:00,2013-05-18 07:55:00,RTF,REPORT TO FOLLOW,,,019XX Bodenger Blvd,70114.0,4,"(29.937174385900228, -90.04644044591376)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E2492913,34D,AGGRAVATED BATTERY D,2B,,,,3670956,528272,2013-05-18 14:48:00,2013-05-18 15:12:00,2013-05-18 15:22:00,2013-05-18 21:41:00,RTF,REPORT TO FOLLOW,,,037XX General Taylor St,70125.0,2,"(29.946880679851233, -90.10147481911847)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E2833913,34D,AGGRAVATED BATTERY D,2B,,,,3671791,522435,2013-05-21 00:52:00,2013-05-21 00:55:00,2013-05-21 00:57:00,2013-05-21 08:34:00,RTF,REPORT TO FOLLOW,,,020XX Marengo St,70115.0,6,"(29.930806115967833, -90.09903693430242)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E2855513,34D,AGGRAVATED BATTERY D,2B,,,,3664792,533112,2013-05-21 07:45:00,2013-05-21 07:49:00,2013-05-21 08:00:00,2013-05-21 11:42:00,RTF,REPORT TO FOLLOW,,,027XX Cambronne St,70118.0,2,"(29.960369881988704, -90.12077519980414)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E3007213,34D,AGGRAVATED BATTERY D,2B,,,,3715505,555629,2013-05-22 08:03:00,2013-05-22 08:06:00,2013-05-22 08:16:00,2013-05-22 11:20:00,RTF,REPORT TO FOLLOW,,,108XX Chef Menteur Hwy,70127.0,7,"(30.020709950860173, -89.95978344591414)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E3507613,34D,AGGRAVATED BATTERY D,2B,,,,3661191,532371,2013-05-25 16:13:00,2013-05-25 16:19:00,2013-05-25 16:28:00,2013-05-25 17:34:00,RTF,REPORT TO FOLLOW,,,090XX Cohn St,70118.0,2,"(29.958436661509413, -90.13217100613694)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E3710713,34D,AGGRAVATED BATTERY D,2B,,,,3686378,552240,2013-05-27 04:08:00,2013-05-27 04:23:00,2013-05-27 04:41:00,2013-05-27 12:58:00,RTF,REPORT TO FOLLOW,,,053XX Venus St,70122.0,3,"(30.01231932828814, -90.05193572472794)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E3793213,34D,AGGRAVATED BATTERY D,1B,,,,3676528,547129,2013-05-27 19:32:00,2013-05-27 19:38:00,2013-05-27 19:45:00,2013-05-28 01:12:00,RTF,REPORT TO FOLLOW,,,041XX Encampment St,70122.0,3,"(29.998565096561236, -90.08323239592023)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
F2047913,34D,AGGRAVATED BATTERY D,1D,,,,3699290,524576,2013-06-15 14:47:00,2013-06-15 16:29:00,2013-06-15 17:12:00,2013-06-15 18:35:00,RTF,REPORT TO FOLLOW,,,041XX General Meyer Ave,70114.0,4,"(29.9358499795372, -90.01214907354623)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
F2074013,34D,AGGRAVATED BATTERY D,2B,,,,3708910,555222,2013-06-15 18:32:00,2013-06-15 18:41:00,2013-06-15 19:08:00,2013-06-15 22:38:00,RTF,REPORT TO FOLLOW,,,046XX Gabriel Dr,70127.0,7,"(30.019806585086442, -89.98063668564338)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
F3059013,34D,AGGRAVATED BATTERY D,2B,,,,3664395,532674,2013-06-22 20:23:00,2013-06-22 20:29:00,2013-06-22 20:34:00,2013-06-22 22:48:00,RTF,REPORT TO FOLLOW,,,025XX Cambronne St,70118.0,2,"(29.959177070895656, -90.12204347077315)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
F4131113,34D,AGGRAVATED BATTERY D,2B,,,,3710742,556421,2013-06-30 01:30:00,2013-06-30 01:54:00,2013-06-30 02:04:00,2013-06-30 03:29:00,RTF,REPORT TO FOLLOW,,,048XX Citrus Dr,70127.0,7,"(30.023043771424568, -89.97480330011466)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
G0557713,34D,AGGRAVATED BATTERY D,2A,,,,3687375,556501,2013-07-04 22:29:00,2013-07-04 23:38:00,2013-07-04 23:44:00,2013-07-05 01:10:00,RTF,REPORT TO FOLLOW,,,063XX Baccich St,70122.0,3,"(30.02400480823548, -90.04863483420199)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
G0652713,34D,AGGRAVATED BATTERY D,2B,,,,3708153,565061,2013-07-05 15:42:00,2013-07-05 15:43:00,2013-07-05 15:54:00,2013-07-05 19:51:00,RTF,REPORT TO FOLLOW,,,078XX Read Blvd,70127.0,7,"(30.046884503418344, -89.982662086086)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H0073013,34D,AGGRAVATED BATTERY D,2B,,,,3700141,533019,2013-08-01 13:21:00,2013-08-01 13:23:00,2013-08-01 13:29:00,2013-08-01 15:01:00,RTF,REPORT TO FOLLOW,,,063XX Saint Claude Ave,70117.0,5,"(29.959038249802312, -90.00915443668816)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H0524313,34D,AGGRAVATED BATTERY D,2B,,,,3705487,517142,2013-08-04 19:21:00,2013-08-04 19:24:00,2013-08-04 19:28:00,2013-08-04 21:13:00,RTF,REPORT TO FOLLOW,,,001XX Brunswick Ct,70131.0,4,"(29.915211144646694, -89.99285974748636)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H0910013,34D,AGGRAVATED BATTERY D,2B,,,,3723395,564482,2013-08-07 15:12:00,2013-08-07 15:17:00,2013-08-07 15:24:00,2013-08-07 18:44:00,RTF,REPORT TO FOLLOW,,,057XX Red Maple Dr,70129.0,7,"(30.04478966959142, -89.93451224267453)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H1025413,34D,AGGRAVATED BATTERY D,2B,,,,3697595,558226,2013-08-08 10:38:00,2013-08-08 10:39:00,2013-08-08 10:44:00,2013-08-08 16:39:00,RTF,REPORT TO FOLLOW,,,Morrison Rd & Newcastle St,70126.0,7,"(30.028428872843662, -90.01627911789375)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H1926513,34D,AGGRAVATED BATTERY D,2B,,,,3685380,556280,2013-08-14 23:25:00,2013-08-14 23:28:00,2013-08-14 23:37:00,2013-08-15 01:43:00,RTF,REPORT TO FOLLOW,,,024XX Mexico St,70122.0,3,"(30.023458491983895, -90.05494643245228)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H1926913,34D,AGGRAVATED BATTERY D,2B,,,,3672343,527803,2013-08-14 23:25:00,2013-08-14 23:32:00,2013-08-14 23:36:00,2013-08-15 00:37:00,RTF,REPORT TO FOLLOW,,,028XX S Johnson St,70125.0,6,"(29.945550009891583, -90.09711151769156)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H2354613,34D,AGGRAVATED BATTERY D,1B,,,,3676575,527255,2013-08-17 21:38:00,2013-08-17 21:42:00,2013-08-17 21:57:00,2013-08-18 01:18:00,RTF,REPORT TO FOLLOW,,,024XX Martin Luther King Jr Blv,70113.0,6,"(29.9439169681047, -90.0837685749997)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H2577713,34D,AGGRAVATED BATTERY D,2B,,,,3672638,529197,2013-08-19 16:15:00,2013-08-19 16:19:00,2013-08-19 16:28:00,2013-08-19 19:00:00,RTF,REPORT TO FOLLOW,,,2nd St & S Tonti St,70125.0,6,"(29.949374297051605, -90.09613258251143)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H2655213,34D,AGGRAVATED BATTERY D,2B,,,,3716387,566122,2013-08-20 08:29:00,2013-08-20 08:35:00,2013-08-20 09:05:00,2013-08-20 12:25:00,RTF,REPORT TO FOLLOW,,,123XX N I-10 Service Rd,70128.0,7,"(30.049532373622668, -89.95659826394224)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
H4014313,34D,AGGRAVATED BATTERY D,2B,,,,3695696,556199,2013-08-29 19:30:00,2013-08-29 19:33:00,2013-08-29 19:36:00,2013-08-29 23:23:00,RTF,REPORT TO FOLLOW,,,069XX Deanne St,70126.0,7,"(30.02291527428712, -90.02235311435203)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
I0101413,34D,AGGRAVATED BATTERY D,2B,,,,3666357,538399,2013-09-01 19:23:00,2013-09-01 19:51:00,2013-09-01 20:00:00,2013-09-01 20:20:00,RTF,REPORT TO FOLLOW,,,041XX Hamilton St,70118.0,3,"(29.974861749487538, -90.11565581347287)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
I0849213,34D,AGGRAVATED BATTERY D,1B,,,,3680829,530863,2013-09-07 06:18:00,2013-09-07 07:07:00,2013-09-07 07:21:00,2013-09-07 09:57:00,RTF,REPORT TO FOLLOW,,,008XX Canal St,70112.0,8,"(29.953709511092775, -90.07021196596654)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
I1513213,34D,AGGRAVATED BATTERY D,2B,,,,3703633,562573,2013-09-11 21:17:00,2013-09-11 21:22:00,2013-09-12 05:14:00,2013-09-12 06:33:00,RTF,REPORT TO FOLLOW,,,085XX Gervais St,70127.0,7,"(30.040189211393415, -89.99703929575405)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
I3505113,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3691714,535488,2013-09-26 16:24:00,2013-09-26 16:26:00,2013-09-26 16:27:00,2013-09-26 20:34:00,RTF,REPORT TO FOLLOW,,,039XX St Claude Ave,70117.0,5,"(29.96609222121277, -90.03567641582141)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
I4039813,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3712914,557947,2013-09-30 15:51:00,2013-09-30 15:51:00,2013-09-30 15:51:00,2013-09-30 22:59:00,RTF,REPORT TO FOLLOW,,,054XX Grand Bayou,,7,"(30.027168682217592, -89.96788287451935)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
J2377313,34D,AGGRAVATED BATTERY DOMESTIC,1A,,,,3732049,562194,2013-10-17 18:05:00,2013-10-17 18:11:00,2013-10-17 18:33:00,2013-10-17 22:50:00,RTF,REPORT TO FOLLOW,,,147XX Chef Menteur Hwy,70129.0,7,"(30.038205304341822, -89.90725201724875)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
J2844513,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3728923,562894,2013-10-21 02:13:00,2013-10-21 02:17:00,2013-10-21 02:33:00,2013-10-21 07:04:00,RTF,REPORT TO FOLLOW,,,049XX Palace St,70129.0,7,"(30.040236617063236, -89.9171034872071)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
J3571013,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3673560,523575,2013-10-26 01:39:00,2013-10-26 01:41:00,2013-10-26 01:45:00,2013-10-26 05:02:00,RTF,REPORT TO FOLLOW,,,033XX Loyola Ave,70115.0,6,"(29.933888231499598, -90.09341349844955)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
K0197813,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3714387,555150,2013-11-02 09:53:00,,2013-11-02 10:03:00,2013-11-02 13:46:00,RTF,REPORT TO FOLLOW,,,063XX Chef,,7,"(30.019429692179887, -89.96333405222379)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
K1376313,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3673161,525513,2013-11-10 23:21:00,2013-11-10 23:22:00,2013-11-10 23:25:00,2013-11-11 01:22:00,RTF,REPORT TO FOLLOW,,,029XX Magnolia St,70115.0,6,"(29.939228967457684, -90.09460698484992)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
K2754813,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3709860,564977,2013-11-20 17:06:00,2013-11-20 17:23:00,2013-11-20 17:29:00,2013-11-20 20:16:00,RTF,REPORT TO FOLLOW,,,Lacombe St & Zenith St,70127.0,7,"(30.046598100478096, -89.97727024815111)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
K2790113,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3708767,565209,2013-11-20 22:45:00,2013-11-20 22:47:00,2013-11-20 23:02:00,2013-11-21 02:52:00,RTF,REPORT TO FOLLOW,,,101XX Curran Blvd,70127.0,7,"(30.04727152913514, -89.98071601442787)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
K2850213,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3671747,526704,2013-11-21 11:25:00,2013-11-21 11:27:00,2013-11-21 11:37:00,2013-11-21 18:24:00,RTF,REPORT TO FOLLOW,,,031XX Delachaise St,70125.0,2,"(29.9425457861458, -90.09903066564304)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
L1684313,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3683971,544917,2013-12-13 00:53:00,2013-12-13 01:06:00,2013-12-13 01:12:00,2013-12-13 02:28:00,RTF,REPORT TO FOLLOW,,,033XX Frenchmen St,70122.0,3,"(29.992257508821623, -90.05979763285612)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
L2259413,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3702903,557855,2013-12-17 02:30:00,2013-12-17 02:36:00,2013-12-17 03:30:00,2013-12-17 06:23:00,RTF,REPORT TO FOLLOW,,,068XX Parc Brittany,70126.0,7,"(30.027239939989478, -89.99951987759285)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
L2406213,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3703547,557678,2013-12-18 01:45:00,2013-12-18 02:58:00,,2013-12-18 06:10:00,RTF,REPORT TO FOLLOW,,,068XX E Coronet Ct,70126.0,7,"(30.026732630380053, -89.99749143043682)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
L3781913,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3676591,535272,2013-12-28 23:38:00,2013-12-28 23:41:00,2013-12-28 23:42:00,2013-12-29 02:57:00,RTF,REPORT TO FOLLOW,,,025XX Bienville St,70119.0,1,"(29.965960554211957, -90.08344195482425)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
L3788113,34D,AGGRAVATED BATTERY DOMESTIC,2B,,,,3680475,544888,2013-12-29 00:35:00,2013-12-29 00:41:00,2013-12-29 00:48:00,2013-12-29 01:52:00,RTF,REPORT TO FOLLOW,,,034XX Republic St,70122.0,3,"(29.99228414620827, -90.07084181503035)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
A4037612,34D,AGGRAVATED BATTERY D,2B,,,,3688224,554637,2012-01-29 02:01:00,2012-01-29 02:05:00,2012-01-29 02:11:00,2012-01-29 04:58:00,RTF,REPORT TO FOLLOW,,,058XX Providence Pl,70126.0,3,"(30.018853300693035, -90.04601833456816)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
B0055412,34D,AGGRAVATED BATTERY D,2B,,,,3705201,554182,2012-02-01 10:28:00,2012-02-01 10:31:00,2012-02-01 10:38:00,2012-02-01 14:44:00,RTF,REPORT TO FOLLOW,,,045XX Eastview Dr,70126.0,7,"(30.017066858950614, -89.99239428462427)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
B0140012,34D,AGGRAVATED BATTERY D,2B,,,,3692170,553921,2012-02-01 20:57:00,2012-02-01 21:00:00,2012-02-01 21:10:00,2012-02-01 22:30:00,RTF,REPORT TO FOLLOW,,,054XX Pauline Dr,70126.0,3,"(30.01676208102011, -90.03357608350777)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
B0677212,34D,AGGRAVATED BATTERY D,2B,,,,3683004,555786,2012-02-05 02:00:00,2012-02-05 02:01:00,2012-02-05 02:24:00,2012-02-05 05:53:00,RTF,REPORT TO FOLLOW,,,062XX Vermillion Blvd,70122.0,3,"(30.02217284834808, -90.0624714015836)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
B0819512,34D,AGGRAVATED BATTERY D,2B,,,,3665604,532325,2012-02-06 06:56:00,2012-02-06 06:59:00,2012-02-06 07:04:00,2012-02-06 09:46:00,RTF,REPORT TO FOLLOW,,,081XX Belfast St,70118.0,2,"(29.958182237438795, -90.11823741452665)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
B1604412,34D,AGGRAVATED BATTERY D,2B,,,,3709931,518668,2012-02-11 14:08:00,2012-02-11 14:09:00,2012-02-11 14:09:00,2012-02-11 18:13:00,RTF,REPORT TO FOLLOW,,,032XX Lancaster St,70131.0,4,"(29.91926341172304, -89.97877605386797)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
B2501012,34D,AGGRAVATED BATTERY D,2B,,,,3702744,557921,2012-02-17 17:00:00,2012-02-17 17:05:00,2012-02-17 17:10:00,2012-02-17 21:29:00,RTF,REPORT TO FOLLOW,,,068XX Parc Brittany Blvd,70126.0,7,"(30.02742650259437, -90.00001987309496)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
C1131912,34D,AGGRAVATED BATTERY D,2B,,,,3685751,540914,2012-03-08 05:10:00,2012-03-08 05:10:00,2012-03-08 07:20:00,2012-03-08 12:40:00,RTF,REPORT TO FOLLOW,,,023XX Spain St,70117.0,5,"(29.98119616181502, -90.05431611701574)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
C1208312,34D,AGGRAVATED BATTERY D,1B,,,,3681664,520720,2012-03-08 16:24:00,2012-03-08 16:39:00,2012-03-08 17:00:00,2012-03-08 18:53:00,RTF,REPORT TO FOLLOW,,,019XX Tchoupitoulas St,70130.0,6,"(29.925794305766548, -90.06792907856882)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
C2282612,34D,AGGRAVATED BATTERY D,2B,,,,3680089,531580,2012-03-15 14:52:00,2012-03-15 16:44:00,2012-03-15 16:55:00,2012-03-15 21:14:00,RTF,REPORT TO FOLLOW,,,001XX N Rampart St,70112.0,8,"(29.955703428431594, -90.07252366557326)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
C2415612,34D,AGGRAVATED BATTERY D,2B,,,,3725866,564126,2012-03-16 11:33:00,2012-03-16 11:37:00,2012-03-16 11:43:00,2012-03-16 14:29:00,RTF,REPORT TO FOLLOW,,,054XX Grand Bayou Dr,70129.0,7,"(30.043727642561745, -89.9267166554371)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
C2857212,34D,AGGRAVATED BATTERY D,2B,,,,3685289,556049,2012-03-19 02:48:00,2012-03-19 02:51:00,2012-03-19 02:59:00,2012-03-19 05:50:00,RTF,REPORT TO FOLLOW,,,062XX Music St,70122.0,3,"(30.022826118775544, -90.05524211453694)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
C3643012,34D,AGGRAVATED BATTERY D,2B,,,,3682855,529912,2012-03-23 23:54:00,2012-03-23 23:58:00,2012-03-24 00:01:00,2012-03-24 03:41:00,RTF,REPORT TO FOLLOW,,,001XX Iberville St,70130.0,8,"(29.951033017883617, -90.06384797802083)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
C3649612,34D,AGGRAVATED BATTERY D,2B,,,,3675941,524702,2012-03-24 00:47:00,2012-03-24 00:51:00,2012-03-24 00:54:00,2012-03-24 03:10:00,RTF,REPORT TO FOLLOW,,,021XX 1st St,70113.0,6,"(29.93691605322992, -90.08585804325195)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
D0323312,34D,AGGRAVATED BATTERY D,2B,,,,3683798,545874,2012-04-03 00:15:00,2012-04-03 00:20:00,2012-04-03 00:28:00,2012-04-03 02:42:00,RTF,REPORT TO FOLLOW,,,036XX Frenchmen St,70122.0,3,"(29.994894203796438, -90.0603105200184)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
D2332612,34D,AGGRAVATED BATTERY D,2B,,,,3679365,535335,2012-04-15 22:32:00,2012-04-15 22:35:00,2012-04-15 22:36:00,2012-04-16 02:00:00,RTF,REPORT TO FOLLOW,,,019XX Saint Ann St,70116.0,1,"(29.96605028919795, -90.0746795581303)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
D4475712,34D,AGGRAVATED BATTERY D,2B,,,,3690620,523377,2012-04-29 12:10:00,2012-04-29 12:12:00,2012-04-29 12:12:00,2012-04-29 13:40:00,RTF,REPORT TO FOLLOW,,,020XX Hendee St,70114.0,4,"(29.93282516545487, -90.03956306713307)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
D4639412,34D,AGGRAVATED BATTERY D,2B,,,,3691250,536631,2012-04-30 13:37:00,2012-04-30 13:41:00,2012-04-30 13:42:00,2012-04-30 16:38:00,RTF,REPORT TO FOLLOW,,,014XX Independence St,70117.0,5,"(29.969249509441976, -90.03710087772204)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E1641312,34D,AGGRAVATED BATTERY D,2B,,,,3681162,531231,2012-05-11 03:16:00,2012-05-11 03:22:00,2012-05-11 03:25:00,2012-05-11 04:43:00,RTF,REPORT TO FOLLOW,,,Bourbon St & Iberville St,70112.0,8,"(29.954711288829333, -90.06914767128782)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E3066912,34D,AGGRAVATED BATTERY D,2B,,,,3693052,545701,2012-05-19 21:36:00,2012-05-19 21:38:00,2012-05-19 21:52:00,2012-05-20 03:51:00,RTF,REPORT TO FOLLOW,,,036XX Albert Savoy Way,70126.0,5,"(29.994132576122375, -90.0310845148083)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
E4783612,34D,AGGRAVATED BATTERY D,2B,,,,3695890,523018,2012-05-31 07:08:00,2012-05-31 07:11:00,2012-05-31 07:17:00,2012-05-31 09:59:00,RTF,REPORT TO FOLLOW,,,001XX Pinewood Ct,70114.0,4,"(29.931673371223678, -90.0229391308039)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
F0937212,34D,AGGRAVATED BATTERY D,2B,,,,3678790,546599,2012-06-06 23:13:00,2012-06-06 23:13:00,2012-06-06 23:21:00,2012-06-07 03:41:00,RTF,REPORT TO FOLLOW,,,039XX Gibson St,70122.0,3,"(29.997039733801635, -90.07610509992156)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
F1252512,34D,AGGRAVATED BATTERY D,2B,,,,3665841,535960,2012-06-08 23:51:00,2012-06-08 23:55:00,2012-06-09 00:09:00,2012-06-09 03:57:00,RTF,REPORT TO FOLLOW,,,087XX Edinburgh St,70118.0,2,"(29.968170378076525, -90.11736722253595)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
F3428312,34D,AGGRAVATED BATTERY D,2B,,,,3726959,575961,2012-06-22 20:23:00,2012-06-22 20:32:00,2012-06-22 20:36:00,2012-06-22 21:39:00,RTF,REPORT TO FOLLOW,,,I-10 E & Michoud Blvd,70129.0,7,"(30.076231935954034, -89.92280191580821)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
G0942112,34D,AGGRAVATED BATTERY D,2B,,,,3674082,525275,2012-07-07 02:35:00,2012-07-07 02:38:00,2012-07-07 02:40:00,2012-07-07 06:51:00,RTF,REPORT TO FOLLOW,,,025XX Washington Ave,70115.0,6,"(29.93854713571988, -90.09170741006388)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
G1306212,34D,AGGRAVATED BATTERY D,2B,,,,3691143,539522,2012-07-09 12:28:00,2012-07-09 12:31:00,2012-07-09 12:34:00,2012-07-09 15:03:00,RTF,REPORT TO FOLLOW,,,021XX Desire St,70117.0,5,"(29.97720206335816, -90.03733552623734)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
G2637412,34D,AGGRAVATED BATTERY D,2B,,,,3677409,531610,2012-07-17 23:24:00,2012-07-17 23:25:00,2012-07-17 23:27:00,2012-07-18 05:01:00,RTF,REPORT TO FOLLOW,,,S Claiborne Ave & Gravier St,70112.0,1,"(29.955866731069648, -90.0809851273736)",VIOLENT CRIME,AGGRAVATED BATTERY DOMESTIC
