,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
123387,L1514115,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3671179,538338,12/13/2015 03:38:41 PM,,12/13/2015 03:38:41 PM,12/13/2015 03:42:19 PM,NAT,Necessary Action Taken,Y,1M02,Canal St & N Carrollton Ave,70119.0,1,"(29.97455318, -90.10042563)",OTHER CFS
123775,L1665115,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3679886,527033,12/15/2015 12:13:41 AM,,12/15/2015 12:13:41 AM,12/15/2015 12:24:13 AM,NAT,Necessary Action Taken,Y,6G04,007XX Howard Ave,70130.0,6,"(29.94320846, -90.07332191)",OTHER CFS
123988,L1764715,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3691202,534241,12/15/2015 08:35:32 PM,,12/15/2015 08:35:32 PM,12/15/2015 09:34:13 PM,RTF,REPORT TO FOLLOW,Y,5D01,Dauphine St & Alvar St,70117.0,5,"(29.96268163, -90.03733610)",OTHER CFS
124397,L1909715,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3680875,530856,12/17/2015 04:41:12 AM,12/17/2015 04:41:31 AM,12/17/2015 04:41:12 AM,12/17/2015 04:51:53 AM,NAT,Necessary Action Taken,Y,8I01,Carondelet St & Canal St,70112.0,8,"(29.95369143, -90.07006492)",OTHER CFS
124406,L1912615,21,COMPLAINT OTHER,1H,24,MEDICAL,2B,3683290,533571,12/17/2015 05:56:21 AM,12/17/2015 05:56:28 AM,12/17/2015 05:56:21 AM,12/17/2015 06:11:48 AM,NAT,Necessary Action Taken,Y,8E02,010XX Royal St,70116.0,8,"(29.96108191, -90.06234363)",OTHER CFS
124590,L1997415,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681247,534880,12/17/2015 09:35:01 PM,12/17/2015 09:36:18 PM,12/17/2015 09:35:01 PM,12/17/2015 10:34:03 PM,NAT,Necessary Action Taken,Y,1F02,Saint Philip St & Marais St,70116.0,1,"(29.96474396, -90.06875103)",OTHER CFS
124591,L1998115,64J,CARJACKING,1A,64J,CARJACKING,2A,3682437,537027,12/17/2015 09:41:31 PM,12/17/2015 09:49:07 PM,12/17/2015 09:41:31 PM,12/17/2015 10:41:18 PM,RTF,REPORT TO FOLLOW,Y,1A01,015XX N Villere St,70116.0,1,"(29.97061006, -90.06491703)",VIOLENT CRIME
124592,L1998115,64J,CARJACKING,1A,64J,CARJACKING,2A,3682437,537027,12/17/2015 09:41:31 PM,12/17/2015 09:49:07 PM,12/17/2015 09:41:31 PM,12/17/2015 10:41:18 PM,RTF,REPORT TO FOLLOW,Y,1A01,015XX N Villere St,70116.0,1,"(29.97061006, -90.06491703)",VIOLENT CRIME
125206,L2323415,18,TRAFFIC INCIDENT,1H,107,SUSPICIOUS PERSON,2A,3705009,558128,12/20/2015 11:30:54 PM,,12/20/2015 11:30:54 PM,12/20/2015 11:50:17 PM,NAT,Necessary Action Taken,Y,7Q03,057XX Crowder Blvd,70126.0,7,"(30.02792376, -89.99285224)",OTHER CFS
125403,L2396615,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,0,0,12/21/2015 05:41:21 PM,,12/21/2015 05:41:21 PM,12/21/2015 06:30:45 PM,NAT,Necessary Action Taken,Y,8C01,Royal St & Iberville St,,0,,OTHER CFS
125487,L2434215,21,COMPLAINT OTHER,1H,106,"OBSCENITY, EXPOSING",2A,3683113,532255,12/22/2015 03:29:28 AM,,12/22/2015 03:29:28 AM,12/22/2015 03:36:00 AM,NAT,Necessary Action Taken,Y,8C03,007XX Decatur St,70116.0,8,"(29.95746772, -90.06294903)",OTHER CFS
125612,L2497415,37,AGGRAVATED ASSAULT,1C,107,SUSPICIOUS PERSON,2A,3701275,552867,12/22/2015 04:45:21 PM,12/22/2015 04:47:20 PM,12/22/2015 04:45:21 PM,12/22/2015 07:21:54 PM,RTF,REPORT TO FOLLOW,Y,7C04,Lafon Dr & Warfield St,70126.0,7,"(30.01357750, -90.00484520)",VIOLENT CRIME
125637,L2504915,79,VIOLATION OF PROTECTION ORDER,1A,79,VIOLATION OF PROTECTION ORDER,2C,3707007,561086,12/22/2015 05:48:20 PM,12/22/2015 06:44:42 PM,12/22/2015 05:48:20 PM,12/22/2015 08:25:05 PM,RTF,REPORT TO FOLLOW,Y,7P03,070XX Bundy Rd,70127.0,7,"(30.03599373, -89.98642993)",OTHER CFS
126296,L2757215,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3682158,533789,12/24/2015 08:15:02 PM,12/24/2015 08:15:13 PM,12/24/2015 08:15:02 PM,12/24/2015 08:36:50 PM,NAT,Necessary Action Taken,Y,8E01,009XX Burgundy St,70116.0,8,"(29.96171533, -90.06591196)",OTHER CFS
126396,L2822515,103,DISTURBANCE (OTHER),1A,103F,FIGHT,2B,3687665,538232,12/25/2015 03:45:03 PM,12/25/2015 03:46:59 PM,12/25/2015 03:45:03 PM,12/25/2015 05:05:35 PM,NAT,Necessary Action Taken,Y,5C03,015XX Franklin Ave,70117.0,5,"(29.97376409, -90.04836562)",OTHER CFS
126745,L2978015,103M,MENTAL PATIENT,1A,107,SUSPICIOUS PERSON,2A,37369000,3513814,12/27/2015 12:33:13 AM,,12/27/2015 12:33:13 AM,12/27/2015 01:28:12 AM,NAT,Necessary Action Taken,Y,6H03,Simon Bolivar Ave & Calliope St,70113.0,6,"(0, 0)",OTHER CFS
126865,L3021715,103,DISTURBANCE (OTHER),1A,107,SUSPICIOUS PERSON,2A,3678936,528928,12/27/2015 12:51:15 PM,12/27/2015 01:03:36 PM,12/27/2015 12:51:15 PM,12/27/2015 01:07:20 PM,NAT,Necessary Action Taken,Y,8H03,Loyola Ave & Girod St,70113.0,8,"(29.94844761, -90.07625459)",OTHER CFS
127685,L3409815,21,COMPLAINT OTHER,1H,107,SUSPICIOUS PERSON,2A,3681766,530184,12/30/2015 08:49:02 PM,12/30/2015 08:51:38 PM,12/30/2015 08:49:02 PM,12/30/2015 10:25:34 PM,RTF,REPORT TO FOLLOW,Y,8G04,Magazine St & Canal St,70130.0,8,"(29.95181406, -90.06727699)",OTHER CFS
