,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
117736,K2822515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3702565,561429,11/24/2015 04:57:54 PM,11/24/2015 05:03:17 PM,11/24/2015 04:57:54 PM,11/24/2015 05:22:32 PM,NAT,Necessary Action Taken,Y,7O06,081XX Lomond Rd,70126.0,7,"(30.03707886, -90.00045638)",OTHER CFS
117812,K2843015,66D,EXTORTION (THREATS) DOMESTIC,2C,66D,EXTORTION (THREATS) DOMESTIC,2C,3671286,518875,11/24/2015 07:41:13 PM,,11/24/2015 07:41:13 PM,11/24/2015 08:46:07 PM,RTF,REPORT TO FOLLOW,Y,2F04,043XX Magazine St,70115.0,2,"(29.92103295, -90.10075085)",OTHER CFS
117824,K2846515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3678209,524842,11/24/2015 08:12:43 PM,11/24/2015 08:18:25 PM,11/24/2015 08:12:43 PM,11/24/2015 08:55:21 PM,NAT,Necessary Action Taken,Y,6G01,Felicity St & Carondelet St,70130.0,6,"(29.93723353, -90.07869245)",OTHER CFS
117828,K2846915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3687801,537915,11/24/2015 08:15:16 PM,11/24/2015 08:17:14 PM,11/24/2015 08:15:16 PM,11/24/2015 08:25:06 PM,NAT,Necessary Action Taken,Y,5C03,015XX Port St,70117.0,5,"(29.97288732, -90.04794470)",OTHER CFS
117835,K2848715,103F,FIGHT,2B,103F,FIGHT,2B,3696095,519431,11/24/2015 08:32:37 PM,,11/24/2015 08:32:37 PM,11/24/2015 10:59:50 PM,RTF,REPORT TO FOLLOW,Y,4C02,033XX Garden Oaks Dr,70114.0,4,"(29.92180598, -90.02241945)",OTHER CFS
117843,K2851115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682715,550588,11/24/2015 08:53:54 PM,,11/24/2015 08:53:54 PM,11/24/2015 09:03:27 PM,NAT,Necessary Action Taken,Y,3Q01,Mirabeau Ave & Pauger St,70122.0,3,"(30.00789141, -90.06356448)",OTHER CFS
117844,K2851215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3676943,526915,11/24/2015 08:54:25 PM,,11/24/2015 08:54:25 PM,11/24/2015 09:02:40 PM,NAT,Necessary Action Taken,Y,6H02,S Liberty St & Martin Luther King Jr Blvd,70113.0,6,"(29.94297114, -90.08261799)",OTHER CFS
117856,K2855815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3673268,526946,11/24/2015 09:33:30 PM,,11/24/2015 09:33:30 PM,11/24/2015 10:40:56 PM,DUP,DUPLICATE,Y,6K01,027XX S Claiborne Ave,70125.0,6,"(29.94316758, -90.09421873)",OTHER CFS
117857,K2856415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3674894,527799,11/24/2015 09:36:51 PM,,11/24/2015 09:36:51 PM,11/24/2015 10:39:10 PM,NAT,Necessary Action Taken,Y,6J01,021XX S Claiborne Ave,70113.0,6,"(29.94546436, -90.08905703)",OTHER CFS
117943,K2882315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3669079,537333,11/25/2015 05:16:13 AM,,11/25/2015 05:16:13 AM,11/25/2015 05:16:24 AM,NAT,Necessary Action Taken,Y,3D02,006XX S Hennessey St,70119.0,3,"(29.97185205, -90.10709464)",OTHER CFS
117964,K2891515,20I,AUTO ACCIDENT WITH INJURY,2B,20I,AUTO ACCIDENT WITH INJURY,2B,3696067,552870,11/25/2015 08:24:48 AM,11/25/2015 09:09:49 AM,11/25/2015 08:24:48 AM,11/25/2015 01:20:25 PM,RTF,REPORT TO FOLLOW,Y,7A02,043XX Downman Rd,70126.0,3,"(30.01375077, -90.02130082)",OTHER CFS
118003,K2903415,20I,AUTO ACCIDENT WITH INJURY,2B,20I,AUTO ACCIDENT WITH INJURY,2B,3696045,553082,11/25/2015 09:59:45 AM,11/25/2015 10:25:36 AM,11/25/2015 09:59:45 AM,11/25/2015 01:20:08 PM,RTF,REPORT TO FOLLOW,Y,7A02,Downman Rd & E Filmore Ave,70126.0,3,"(30.01433504, -90.02136277)",OTHER CFS
118127,K2946115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3700162,533110,11/25/2015 04:39:00 PM,,11/25/2015 04:39:00 PM,11/25/2015 04:42:22 PM,NAT,Necessary Action Taken,Y,5E03,Tricou St & Saint Claude Ave,70117.0,5,"(29.95929035, -90.00908243)",OTHER CFS
118149,K2957515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3667506,552149,11/25/2015 06:21:30 PM,,11/25/2015 06:21:30 PM,11/25/2015 06:31:07 PM,NAT,Necessary Action Taken,Y,3F01,Filmore Ave & Milne Blvd,70124.0,3,"(30.01263823, -90.11156352)",OTHER CFS
118196,K2989915,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/26/2015 01:17:53 AM,11/26/2015 01:24:21 AM,11/26/2015 01:17:53 AM,11/26/2015 01:36:27 AM,NAT,Necessary Action Taken,Y,6G04,007XX Howard Ave,70130.0,6,"(0, 0)",OTHER CFS
118207,K2984515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681513,530485,11/25/2015 11:36:52 PM,,11/25/2015 11:36:52 PM,11/26/2015 12:44:10 AM,NAT,Necessary Action Taken,Y,8C01,001XX Chartres St,70130.0,8,"(29.95265089, -90.06806496)",OTHER CFS
118213,K2987915,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/26/2015 12:33:40 AM,,11/26/2015 12:33:40 AM,11/26/2015 12:48:11 AM,NAT,Necessary Action Taken,Y,8G01,003XX Andrew Higgins Dr,70130.0,8,"(0, 0)",OTHER CFS
118299,K3037815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3661543,531601,11/26/2015 05:15:48 PM,,11/26/2015 05:15:48 PM,11/26/2015 05:18:54 PM,NAT,Necessary Action Taken,Y,2K02,Hickory St & Eagle St,70118.0,2,"(29.95631071, -90.13108203)",OTHER CFS
118317,K3047615,94F,FIREWORKS,2H,94F,FIREWORKS,2H,3665964,518218,11/26/2015 07:05:54 PM,11/26/2015 07:06:00 PM,11/26/2015 07:05:54 PM,11/26/2015 07:15:25 PM,NAT,Necessary Action Taken,Y,2B03,Joseph St & Patton St,70115.0,2,"(29.91938429, -90.11757219)",OTHER CFS
118318,K3048615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3674660,534135,11/26/2015 07:21:12 PM,,11/26/2015 07:21:12 PM,11/26/2015 07:25:45 PM,NAT,Necessary Action Taken,Y,1H02,Banks St & S Broad St,70119.0,1,"(29.96289408, -90.08957786)",OTHER CFS
118331,K3059315,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/26/2015 09:58:27 PM,,11/26/2015 09:58:27 PM,11/26/2015 10:04:22 PM,NAT,Necessary Action Taken,Y,6H01,022XX Saint Andrew St,70113.0,6,"(0, 0)",OTHER CFS
118349,K3069915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681798,532065,11/26/2015 11:58:40 PM,,11/26/2015 11:58:40 PM,11/27/2015 03:57:09 AM,NAT,Necessary Action Taken,Y,8D05,008XX Saint Louis St,70112.0,8,"(29.95698593, -90.06710907)",OTHER CFS
118350,K3070515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3663006,532173,11/27/2015 12:02:57 AM,11/27/2015 12:03:26 AM,11/27/2015 12:02:57 AM,11/27/2015 01:09:36 AM,NAT,Necessary Action Taken,Y,2K04,Sycamore St & Leonidas St,70118.0,2,"(29.95784015, -90.12644428)",OTHER CFS
118366,K3081515,103F,FIGHT,2B,103F,FIGHT,2B,3681691,531958,11/27/2015 02:51:40 AM,11/27/2015 02:51:54 AM,11/27/2015 02:51:40 AM,11/27/2015 03:22:53 AM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70112.0,8,"(29.95669612, -90.06744970)",OTHER CFS
118407,K3100415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3660622,530067,11/27/2015 09:12:54 AM,,11/27/2015 09:12:54 AM,11/27/2015 09:29:14 AM,NAT,Necessary Action Taken,Y,2K02,Monroe St & Plum St,70118.0,2,"(29.95211953, -90.13404253)",OTHER CFS
118429,K3114015,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3687283,539025,11/27/2015 11:54:32 AM,,11/27/2015 11:54:32 AM,11/27/2015 01:49:16 PM,RTF,REPORT TO FOLLOW,Y,5G02,025XX N Roman St,70117.0,5,"(29.97595594, -90.04954264)",OTHER CFS
118472,K3134215,103D,DOMESTIC DISTURBANCE,2B,103D,DOMESTIC DISTURBANCE,2B,3676304,527158,11/27/2015 04:07:24 PM,11/27/2015 04:26:24 PM,11/27/2015 04:07:24 PM,11/27/2015 05:53:34 PM,RTF,REPORT TO FOLLOW,Y,6H02,015XX Blk Freret St,70113.0,6,"(29.94365958, -90.08462717)",OTHER CFS
118545,K3164015,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/27/2015 08:57:43 PM,,11/27/2015 08:57:43 PM,11/27/2015 09:11:58 PM,NAT,Necessary Action Taken,Y,8C03,007XX Place Jean Paul Deux,70116.0,8,"(0, 0)",OTHER CFS
118550,K3165315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3683076,536133,11/27/2015 09:06:26 PM,,11/27/2015 09:06:26 PM,11/27/2015 09:15:57 PM,NAT,Necessary Action Taken,Y,1A01,Saint Bernard Ave & Henriette Delille St,70116.0,1,"(29.96813228, -90.06293164)",OTHER CFS
118555,K3166115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682220,539607,11/27/2015 09:16:52 PM,,11/27/2015 09:16:52 PM,11/27/2015 09:39:57 PM,NAT,Necessary Action Taken,Y,5A02,Oreilly St & Old Prieur St,70116.0,5,"(29.97771182, -90.06551203)",OTHER CFS
118593,K3175915,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682179,529860,11/27/2015 11:02:42 PM,,11/27/2015 11:02:42 PM,11/27/2015 11:04:54 PM,GOA,GONE ON ARRIVAL,Y,8G02,S Peters St & Canal St,70130.0,8,"(29.95091279, -90.06598282)",OTHER CFS
118626,K3185115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3698790,520375,11/28/2015 12:29:07 AM,,11/28/2015 12:29:07 AM,11/28/2015 12:57:23 AM,NAT,Necessary Action Taken,Y,4D01,030XX Holiday Dr,70131.0,4,"(29.92431650, -90.01387959)",OTHER CFS
118640,K3190115,35D,SIMPLE BATTERY DOMESTIC,2B,103D,DOMESTIC DISTURBANCE,2B,3716990,567625,11/28/2015 01:14:39 AM,11/28/2015 02:35:53 AM,11/28/2015 01:14:39 AM,11/28/2015 06:47:07 AM,RTF,REPORT TO FOLLOW,Y,7K03,129XX Chanelle Ct,70128.0,7,"(30.05364690, -89.95463255)",OTHER CFS
118647,K3191115,30S,HOMICIDE BY SHOOTING,2A,94,DISCHARGING FIREARM,2B,3681426,531530,11/28/2015 01:32:10 AM,11/28/2015 01:34:46 AM,11/28/2015 01:32:10 AM,11/28/2015 05:06:24 AM,RTF,REPORT TO FOLLOW,Y,8D04,003XX Bourbon St,70130.0,8,"(29.95552589, -90.06830144)",VIOLENT CRIME
118648,K3191115,30S,HOMICIDE BY SHOOTING,2A,94,DISCHARGING FIREARM,2B,3681426,531530,11/28/2015 01:32:10 AM,11/28/2015 01:34:46 AM,11/28/2015 01:32:10 AM,11/28/2015 05:06:24 AM,RTF,REPORT TO FOLLOW,Y,8D04,003XX Bourbon St,70130.0,8,"(29.95552589, -90.06830144)",VIOLENT CRIME
118654,K3192615,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/28/2015 01:46:12 AM,,11/28/2015 01:46:12 AM,11/28/2015 02:53:11 AM,NAT,Necessary Action Taken,Y,8C03,004XX Royal St,70130.0,8,"(0, 0)",OTHER CFS
118657,K3193015,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,1028P,VEHICLE PURSUIT,2A,3679775,530546,11/28/2015 01:48:34 AM,11/28/2015 01:56:33 AM,11/28/2015 01:48:34 AM,11/28/2015 05:04:25 AM,RTF,REPORT TO FOLLOW,Y,8I02,O'Keefe Ave & Gravier St,70112.0,8,"(29.95287067, -90.07354810)",OTHER CFS
118662,K3197315,94F,FIREWORKS,2H,94,DISCHARGING FIREARM,2B,3679867,532217,11/28/2015 02:51:34 AM,11/28/2015 02:52:25 AM,11/28/2015 02:51:34 AM,11/28/2015 02:58:04 AM,NAT,Necessary Action Taken,Y,1E01,Iberville St & Crozat St,70112.0,1,"(29.95746342, -90.07320178)",OTHER CFS
118663,K3198615,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/28/2015 03:20:49 AM,,11/28/2015 03:20:49 AM,11/28/2015 03:33:27 AM,NAT,Necessary Action Taken,Y,8D02,Iberville St & N Rampart St,70112.0,8,"(0, 0)",OTHER CFS
118751,K3230815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3664252,519233,11/28/2015 11:56:07 AM,,11/28/2015 11:56:07 AM,11/28/2015 01:02:09 PM,NAT,Necessary Action Taken,Y,2A04,060XX Magazine St,70118.0,2,"(29.92222311, -90.12294204)",OTHER CFS
118752,K3231815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3677272,530548,11/28/2015 12:07:20 PM,,11/28/2015 12:07:20 PM,11/28/2015 03:59:00 PM,NAT,Necessary Action Taken,Y,8J01,Clara St & Poydras St,70112.0,8,"(29.95295216, -90.08145266)",OTHER CFS
118827,K3256315,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,95G,ILLEGAL CARRYING OF WEAPON- GUN,2B,3683400,542107,11/28/2015 04:48:01 PM,11/28/2015 07:35:09 PM,11/28/2015 04:48:01 PM,11/28/2015 09:52:44 PM,RTF,REPORT TO FOLLOW,Y,5K03,Hope St & Pauger St,70119.0,5,"(29.98454959, -90.06169777)",OTHER CFS
118885,K3282915,103F,FIGHT,2B,103F,FIGHT,2B,3681215,530714,11/28/2015 08:51:31 PM,11/28/2015 08:51:56 PM,11/28/2015 08:51:31 PM,11/28/2015 11:02:11 PM,DUP,DUPLICATE,Y,8C01,Royal St & Canal St,70130.0,8,"(29.95328875, -90.06899758)",OTHER CFS
118888,K3283515,35D,SIMPLE BATTERY DOMESTIC,2B,35D,SIMPLE BATTERY DOMESTIC,2B,3681215,530714,11/28/2015 08:56:09 PM,,11/28/2015 08:56:09 PM,11/28/2015 08:59:42 PM,DUP,DUPLICATE,Y,8C01,Canal St & Royal St,70130.0,8,"(29.95328875, -90.06899758)",OTHER CFS
118905,K3292515,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/28/2015 10:06:38 PM,,11/28/2015 10:06:38 PM,11/28/2015 11:42:54 PM,NAT,Necessary Action Taken,Y,8B01,002XX Iberville St,70130.0,8,"(0, 0)",OTHER CFS
118944,K3300615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681015,530924,11/28/2015 11:08:38 PM,,11/28/2015 11:08:38 PM,11/28/2015 11:18:46 PM,NAT,Necessary Action Taken,Y,8D01,001XX Bourbon St,70130.0,8,"(29.95387431, -90.06961942)",OTHER CFS
118947,K3302115,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3684670,534518,11/28/2015 11:21:55 PM,,11/28/2015 11:21:55 PM,11/28/2015 11:23:52 PM,GOA,GONE ON ARRIVAL,Y,8F01,006XX Frenchmen St,70116.0,8,"(29.96364510, -90.05795513)",OTHER CFS
118950,K3302515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681431,530990,11/28/2015 11:24:22 PM,,11/28/2015 11:24:22 PM,11/29/2015 12:16:03 AM,NAT,Necessary Action Taken,Y,8C01,007XX Iberville St,70130.0,8,"(29.95404219, -90.06830525)",OTHER CFS
118961,K3306215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681597,531806,11/28/2015 11:52:30 PM,,11/28/2015 11:52:30 PM,11/29/2015 12:19:38 AM,NAT,Necessary Action Taken,Y,8D05,Bourbon St & Conti St,70112.0,8,"(29.95628022, -90.06775199)",OTHER CFS
118968,K3309815,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/29/2015 12:35:04 AM,,11/29/2015 12:35:04 AM,11/29/2015 05:57:25 AM,NAT,Necessary Action Taken,Y,8D05,Saint Louis St & Royal St,70130.0,8,"(0, 0)",OTHER CFS
118971,K3310315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3681597,531806,11/29/2015 12:40:28 AM,,11/29/2015 12:40:28 AM,11/29/2015 02:03:53 AM,NAT,Necessary Action Taken,Y,8D05,Conti St & Bourbon St,70112.0,8,"(29.95628022, -90.06775199)",OTHER CFS
118973,K3311115,103F,FIGHT,2B,103F,FIGHT,2B,3681161,531233,11/29/2015 12:52:21 AM,11/29/2015 12:52:56 AM,11/29/2015 12:52:21 AM,11/29/2015 02:57:36 AM,GOA,GONE ON ARRIVAL,Y,8D04,Iberville St & Bourbon St,70112.0,8,"(29.95471774, -90.06915032)",OTHER CFS
119073,K3332515,94,DISCHARGING FIREARM,2B,94,DISCHARGING FIREARM,2B,3679699,532342,11/29/2015 05:39:23 AM,11/29/2015 05:40:10 AM,11/29/2015 05:39:23 AM,11/29/2015 05:48:09 AM,UNF,UNFOUNDED,Y,1E02,Iberville St & Treme St,70112.0,1,"(29.95781274, -90.07372603)",OTHER CFS
119083,K3337215,20I,AUTO ACCIDENT WITH INJURY,2B,20I,AUTO ACCIDENT WITH INJURY,2B,3700739,555704,11/29/2015 07:29:51 AM,11/29/2015 07:42:24 AM,11/29/2015 07:29:51 AM,11/29/2015 11:47:37 AM,RTF,REPORT TO FOLLOW,Y,7Q01,Dwyer Rd & Chantilly Dr,70126.0,7,"(30.02139552, -90.00643455)",OTHER CFS
119149,K3363715,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/29/2015 01:14:54 PM,,11/29/2015 01:14:54 PM,11/29/2015 01:34:37 PM,NAT,Necessary Action Taken,Y,7R08,056XX Read Blvd,70127.0,7,"(0, 0)",OTHER CFS
119169,K3370815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3678568,524425,11/29/2015 02:28:03 PM,,11/29/2015 02:28:03 PM,11/29/2015 02:34:44 PM,NAT,Necessary Action Taken,Y,6E01,018XX Saint Charles Ave,70130.0,6,"(29.93607753, -90.07757136)",OTHER CFS
119193,K3382015,42,AGGRAVATED RAPE,2A,42,AGGRAVATED RAPE,2A,37369000,3513814,11/29/2015 04:18:12 PM,11/29/2015 04:18:47 PM,11/29/2015 04:18:12 PM,11/29/2015 06:14:00 PM,RTF,REPORT TO FOLLOW,Y,7C02,074XX Chef Menteur Hwy,70126.0,7,"(0, 0)",VIOLENT CRIME
119194,K3382015,42,AGGRAVATED RAPE,2A,42,AGGRAVATED RAPE,2A,37369000,3513814,11/29/2015 04:18:12 PM,11/29/2015 04:18:47 PM,11/29/2015 04:18:12 PM,11/29/2015 06:14:00 PM,RTF,REPORT TO FOLLOW,Y,7C02,074XX Chef Menteur Hwy,70126.0,7,"(0, 0)",VIOLENT CRIME
119246,K3407815,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682451,534813,11/29/2015 08:41:04 PM,11/29/2015 08:41:08 PM,11/29/2015 08:41:04 PM,11/29/2015 08:49:54 PM,NAT,Necessary Action Taken,Y,1F02,011XX Governor Nicholls St,70116.0,1,"(29.96452182, -90.06495190)",OTHER CFS
119251,K3410715,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3670144,527538,11/29/2015 09:11:10 PM,,11/29/2015 09:11:10 PM,11/29/2015 09:17:59 PM,NAT,Necessary Action Taken,Y,2Q03,Napoleon Ave & S Galvez St,70125.0,2,"(29.94488807, -90.10406169)",OTHER CFS
119256,K3412315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3682578,532463,11/29/2015 09:23:01 PM,11/29/2015 09:23:33 PM,11/29/2015 09:23:01 PM,11/29/2015 09:39:53 PM,NAT,Necessary Action Taken,Y,8C03,007XX Royal St,70116.0,8,"(29.95805808, -90.06463315)",OTHER CFS
119262,K3414615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3669977,530621,11/29/2015 09:55:45 PM,11/29/2015 10:01:17 PM,11/29/2015 09:55:45 PM,11/29/2015 10:23:33 PM,NAT,Necessary Action Taken,Y,2V02,Eden St & S Lopez St,70125.0,2,"(29.95337112, -90.10448400)",OTHER CFS
119266,K3416015,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3679701,544772,11/29/2015 10:13:41 PM,,11/29/2015 10:13:41 PM,11/29/2015 10:21:23 PM,NAT,Necessary Action Taken,Y,3M02,Paris Ave & Pleasure St,70122.0,3,"(29.99199074, -90.07329043)",OTHER CFS
119275,K3419715,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/29/2015 11:20:16 PM,,11/29/2015 11:20:16 PM,11/30/2015 01:12:03 AM,DUP,DUPLICATE,Y,6H02,019XX Martin Luther King Jr Blvd,70113.0,6,"(0, 0)",OTHER CFS
119322,K3430315,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3683784,537318,11/30/2015 01:54:53 AM,,11/30/2015 01:54:53 AM,11/30/2015 02:08:12 AM,NAT,Necessary Action Taken,Y,5A01,Pauger St & N Villere St,70116.0,5,"(29.97137003, -90.06065370)",OTHER CFS
119349,K3440215,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/30/2015 05:37:51 AM,11/30/2015 05:37:57 AM,11/30/2015 05:37:51 AM,11/30/2015 05:58:07 AM,RTF,REPORT TO FOLLOW,Y,4H02,019XX Newton St,70114.0,4,"(0, 0)",OTHER CFS
119353,K3440815,62L,"BURGLAR ALARM, LOCAL",2B,62L,"BURGLAR ALARM, LOCAL",2B,3681807,532124,11/30/2015 05:53:38 AM,11/30/2015 05:55:21 AM,11/30/2015 05:53:38 AM,11/30/2015 06:09:21 AM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70112.0,8,"(29.95714773, -90.06707736)",OTHER CFS
119377,K3459915,1028P,VEHICLE PURSUIT,2A,1028P,VEHICLE PURSUIT,2A,3697805,557783,11/30/2015 10:10:44 AM,11/30/2015 11:45:08 AM,11/30/2015 10:10:44 AM,11/30/2015 12:13:40 PM,NAT,Necessary Action Taken,Y,7D04,I-10 Service Rd & Morrison Rd,70126.0,7,"(30.02720556, -90.01563101)",OTHER CFS
119385,K3466615,63,PROWLER,2C,63,PROWLER,2C,3701565,552276,11/30/2015 11:18:28 AM,11/30/2015 11:55:01 AM,11/30/2015 11:18:28 AM,11/30/2015 01:13:40 PM,RTF,REPORT TO FOLLOW,Y,7C04,072XX Chef Menteur Hwy,70126.0,7,"(30.01194469, -90.00394992)",OTHER CFS
119416,K3481615,24,MEDICAL,2B,24,MEDICAL,2B,37369000,3513814,11/30/2015 01:55:33 PM,,11/30/2015 01:55:33 PM,11/30/2015 03:00:54 PM,NAT,Necessary Action Taken,Y,4B04,012XX L B Landry Ave,70114.0,4,"(0, 0)",OTHER CFS
119467,K3505415,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3689580,535934,11/30/2015 05:11:17 PM,,11/30/2015 05:11:17 PM,11/30/2015 05:48:24 PM,NAT,Necessary Action Taken,Y,5C02,Louisa St & Saint Claude Ave,70117.0,5,"(29.96738632, -90.04239951)",OTHER CFS
119477,K3508815,30S,HOMICIDE BY SHOOTING,2A,94,DISCHARGING FIREARM,2B,3680008,531515,11/30/2015 05:39:17 PM,11/30/2015 05:39:25 PM,11/30/2015 05:39:17 PM,11/30/2015 08:08:33 PM,RTF,REPORT TO FOLLOW,Y,8I02,Canal St & S Rampart St,70112.0,8,"(29.95552779, -90.07278031)",VIOLENT CRIME
119478,K3508815,30S,HOMICIDE BY SHOOTING,2A,94,DISCHARGING FIREARM,2B,3680008,531515,11/30/2015 05:39:17 PM,11/30/2015 05:39:25 PM,11/30/2015 05:39:17 PM,11/30/2015 08:08:33 PM,RTF,REPORT TO FOLLOW,Y,8I02,Canal St & S Rampart St,70112.0,8,"(29.95552779, -90.07278031)",VIOLENT CRIME
119528,K3533315,42,AGGRAVATED RAPE,2A,42,AGGRAVATED RAPE,2A,37369000,3513814,11/30/2015 09:34:41 PM,11/30/2015 09:34:57 PM,11/30/2015 09:34:41 PM,11/30/2015 10:36:24 PM,RTF,REPORT TO FOLLOW,Y,7R03,Lake Forest Blvd & Bundy Rd,70127.0,7,"(0, 0)",VIOLENT CRIME
119529,K3533315,42,AGGRAVATED RAPE,2A,42,AGGRAVATED RAPE,2A,37369000,3513814,11/30/2015 09:34:41 PM,11/30/2015 09:34:57 PM,11/30/2015 09:34:41 PM,11/30/2015 10:36:24 PM,RTF,REPORT TO FOLLOW,Y,7R03,Lake Forest Blvd & Bundy Rd,70127.0,7,"(0, 0)",VIOLENT CRIME
119543,K3541915,34S,AGGRAVATED BATTERY BY SHOOTING,2B,34S,AGGRAVATED BATTERY BY SHOOTING,2B,3700125,524223,11/30/2015 11:37:00 PM,11/30/2015 11:37:10 PM,11/30/2015 11:37:00 PM,12/01/2015 01:50:10 AM,RTF,REPORT TO FOLLOW,Y,4K02,045XX General Meyer Ave,70131.0,4,"(29.93485343, -90.00952293)",VIOLENT CRIME
119574,L0012115,62L,"BURGLAR ALARM, LOCAL",2B,62L,"BURGLAR ALARM, LOCAL",2B,3671535,526101,12/01/2015 03:44:23 AM,,12/01/2015 03:44:23 AM,12/01/2015 03:44:28 AM,NAT,Necessary Action Taken,Y,2R01,037XX S Claiborne Ave,70125.0,2,"(29.94089516, -90.09971810)",OTHER CFS
119594,L0026515,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3660817,527071,12/01/2015 08:32:08 AM,,12/01/2015 08:32:08 AM,12/01/2015 08:48:54 AM,NAT,Necessary Action Taken,Y,2H01,Hampson St & S Carrollton Ave,70118.0,2,"(29.94387532, -90.13352492)",OTHER CFS
119621,L0045215,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3674827,527335,12/01/2015 11:43:41 AM,,12/01/2015 11:43:41 AM,12/01/2015 11:48:42 AM,NAT,Necessary Action Taken,Y,6I03,Willow St & Jackson Ave,70113.0,6,"(29.94419105, -90.08928393)",OTHER CFS
119726,L0094615,107,SUSPICIOUS PERSON,2A,107,SUSPICIOUS PERSON,2A,3678521,524500,12/01/2015 07:04:57 PM,12/01/2015 07:09:29 PM,12/01/2015 07:04:57 PM,12/01/2015 08:53:40 PM,NAT,Necessary Action Taken,Y,6G01,016XX Felicity St,70130.0,6,"(29.93628369, -90.07771835)",OTHER CFS
