,?NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,crime_type
108106,J3037115,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,10/25/2015 03:43:03 PM,10/25/2015 03:45:51 PM,10/25/2015 03:43:03 PM,10/25/2015 04:34:24 PM,NAT,Necessary Action Taken,Y,1E03,Orleans Ave & N Claiborne Ave,70116.0,1,"(0, 0)",OTHER CFS
108229,J3120915,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3676944,546793,10/26/2015 12:45:53 PM,10/26/2015 12:46:30 PM,10/26/2015 12:45:53 PM,10/26/2015 03:18:48 PM,RTF,REPORT TO FOLLOW,Y,3M01,040XX Cadillac St,70122.0,3,"(29.99762899, -90.08192831)",OTHER CFS
108302,J3146515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,10/26/2015 05:12:45 PM,10/26/2015 05:12:48 PM,10/26/2015 05:12:45 PM,10/26/2015 07:03:46 PM,NAT,Necessary Action Taken,Y,8D06,007XX Royal St,70116.0,8,"(0, 0)",OTHER CFS
108349,J3168615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3672268,541593,10/26/2015 08:21:34 PM,10/26/2015 08:21:38 PM,10/26/2015 08:21:34 PM,10/26/2015 08:37:43 PM,GOA,GONE ON ARRIVAL,Y,3H02,010XX City Park Ave,70119.0,3,"(29.98347092, -90.09687841)",OTHER CFS
108352,J3169315,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3712140,568796,10/26/2015 08:36:49 PM,,10/26/2015 08:36:49 PM,10/26/2015 08:53:51 PM,NAT,Necessary Action Taken,Y,7I14,Bullard Ave & Hayne Blvd,70128.0,7,"(30.05702617, -89.96991928)",OTHER CFS
108559,J3236715,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3682017,537434,10/27/2015 12:54:03 PM,10/27/2015 12:54:15 PM,10/27/2015 12:54:03 PM,10/27/2015 01:03:53 PM,NAT,Necessary Action Taken,Y,1A01,Laharpe St & N Claiborne Ave,70116.0,1,"(29.97174346, -90.06622928)",OTHER CFS
108590,J3249915,21,COMPLAINT OTHER,2A,21,COMPLAINT OTHER,1H,3673916,533740,10/27/2015 03:08:31 PM,10/27/2015 03:16:02 PM,10/27/2015 03:08:31 PM,10/27/2015 03:47:40 PM,NAT,Necessary Action Taken,Y,1K01,027XX Tulane Ave,70119.0,1,"(29.96183005, -90.09194040)",OTHER CFS
108686,J3281615,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,10/27/2015 07:26:29 PM,,10/27/2015 07:26:29 PM,10/27/2015 07:57:06 PM,NAT,Necessary Action Taken,Y,8D06,St Peter St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
108696,J3284415,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,10/27/2015 07:56:43 PM,,10/27/2015 07:56:43 PM,10/27/2015 09:17:48 PM,NAT,Necessary Action Taken,Y,8E02,008XX Barracks St,70116.0,8,"(0, 0)",OTHER CFS
108723,J3290315,24,MEDICAL,2B,18,TRAFFIC INCIDENT,1H,37369000,3513814,10/27/2015 08:52:18 PM,10/27/2015 09:24:34 PM,10/27/2015 08:52:18 PM,10/27/2015 09:43:52 PM,NAT,Necessary Action Taken,Y,1C01,015XX N Miro St,70119.0,1,"(0, 0)",OTHER CFS
108747,J3297915,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,10/27/2015 09:53:34 PM,10/27/2015 09:53:53 PM,10/27/2015 09:53:34 PM,10/27/2015 10:15:59 PM,NAT,Necessary Action Taken,Y,8C03,006XX Saint Louis St,70130.0,8,"(0, 0)",OTHER CFS
108907,J3364515,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3676096,526233,10/28/2015 01:17:06 PM,10/28/2015 01:17:30 PM,10/28/2015 01:17:06 PM,10/28/2015 02:12:30 PM,NAT,Necessary Action Taken,Y,6H01,021XX Reverend John Raphael Jr Way,70113.0,6,"(29.94112186, -90.08531349)",OTHER CFS
109014,J3393615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3675397,535134,10/28/2015 05:20:21 PM,,10/28/2015 05:20:21 PM,10/28/2015 06:28:15 PM,RTF,REPORT TO FOLLOW,Y,1I03,Canal St & N Broad St,70119.0,1,"(29.96561937, -90.08721589)",OTHER CFS
109135,J3445715,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,10/29/2015 01:50:26 AM,,10/29/2015 01:50:26 AM,10/29/2015 02:38:36 AM,NAT,Necessary Action Taken,Y,8D05,Conti St & Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
109315,J3511615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3672638,521002,10/29/2015 02:47:53 PM,,10/29/2015 02:47:53 PM,10/29/2015 02:48:14 PM,RTF,REPORT TO FOLLOW,Y,6P01,Saint Charles Ave & General Taylor St,70115.0,6,"(29.92684304, -90.09641011)",OTHER CFS
109413,J3548515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,10/29/2015 08:00:10 PM,,10/29/2015 08:00:10 PM,10/29/2015 08:31:43 PM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
109445,J3563015,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,21,COMPLAINT OTHER,1H,3681536,531796,10/29/2015 10:17:19 PM,,10/29/2015 10:17:19 PM,10/29/2015 10:23:32 PM,RTF,REPORT TO FOLLOW,Y,8D04,003XX Bourbon St,70112.0,8,"(29.95625455, -90.06794554)",PROPERTY CRIME
109446,J3563015,65P,"SIMPLE ROBBERY, PROPERTY SNATCHING",2B,21,COMPLAINT OTHER,1H,3681536,531796,10/29/2015 10:17:19 PM,,10/29/2015 10:17:19 PM,10/29/2015 10:23:32 PM,RTF,REPORT TO FOLLOW,Y,8D04,003XX Bourbon St,70112.0,8,"(29.95625455, -90.06794554)",PROPERTY CRIME
109523,J3589015,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3681511,532278,10/30/2015 04:47:45 AM,10/30/2015 04:49:41 AM,10/30/2015 04:47:45 AM,10/30/2015 05:23:21 AM,RTF,REPORT TO FOLLOW,Y,8D05,009XX Saint Louis St,70112.0,8,"(29.95758027, -90.06800674)",OTHER CFS
109801,J3679015,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3677679,524236,10/30/2015 06:35:17 PM,,10/30/2015 06:35:17 PM,10/30/2015 06:53:57 PM,NAT,Necessary Action Taken,Y,6G01,Josephine St & Carondelet St,70130.0,6,"(29.93558321, -90.08038705)",OTHER CFS
109917,J3712215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,10/30/2015 10:24:34 PM,10/30/2015 10:25:20 PM,10/30/2015 10:24:34 PM,10/30/2015 10:48:15 PM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
109942,J3723515,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3680608,530508,10/30/2015 11:51:55 PM,,10/30/2015 11:51:55 PM,10/30/2015 11:55:58 PM,NAT,Necessary Action Taken,Y,8I01,Common St & Carondelet St,70112.0,8,"(29.95274154, -90.07092043)",OTHER CFS
110157,J3810915,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3670028,539216,10/31/2015 05:02:50 PM,10/31/2015 05:20:38 PM,10/31/2015 05:02:50 PM,10/31/2015 06:06:54 PM,DUP,DUPLICATE,Y,3H01,Canal St & N Alexander St,70119.0,3,"(29.97700302, -90.10403338)",OTHER CFS
110259,K0012515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/01/2015 01:03:01 AM,,11/01/2015 01:03:01 AM,11/01/2015 01:18:57 AM,NAT,Necessary Action Taken,Y,8D06,007XX Toulouse St,70130.0,8,"(0, 0)",OTHER CFS
110261,K0013015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/01/2015 01:04:26 AM,,11/01/2015 01:04:26 AM,11/01/2015 01:17:18 AM,NAT,Necessary Action Taken,Y,8D06,007XX Bourbon St,70116.0,8,"(0, 0)",OTHER CFS
110291,K0017215,103F,FIGHT,2B,21,COMPLAINT OTHER,1H,3681835,532118,11/01/2015 02:05:57 AM,11/01/2015 02:44:26 AM,11/01/2015 02:05:57 AM,11/01/2015 04:18:55 AM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70112.0,8,"(29.95713232, -90.06698871)",OTHER CFS
110315,K0030015,103F,FIGHT,2B,103,DISTURBANCE (OTHER),1A,3681161,531233,11/01/2015 05:19:57 AM,11/01/2015 05:20:21 AM,11/01/2015 05:19:57 AM,11/01/2015 05:28:54 AM,GOA,GONE ON ARRIVAL,Y,8D04,Bourbon St & Iberville St,70112.0,8,"(29.95471774, -90.06915032)",OTHER CFS
110388,K0078915,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3677903,534572,11/01/2015 04:20:27 PM,,11/01/2015 04:20:27 PM,11/01/2015 04:40:58 PM,NAT,Necessary Action Taken,Y,1I02,021XX Conti St,70112.0,1,"(29.96399819, -90.07932016)",OTHER CFS
110390,K0079515,20I,AUTO ACCIDENT WITH INJURY,2B,100,HIT & RUN,1E,3679436,526783,11/01/2015 04:27:22 PM,,11/01/2015 04:27:22 PM,11/01/2015 05:16:05 PM,RTF,REPORT TO FOLLOW,Y,6G03,Calliope St & Carondelet St,70113.0,6,"(29.94253541, -90.07474888)",OTHER CFS
110515,K0128715,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3684640,533927,11/02/2015 02:54:15 AM,11/02/2015 03:16:58 AM,11/02/2015 02:54:15 AM,11/02/2015 05:01:59 AM,RTF,REPORT TO FOLLOW,Y,8E05,005XX Esplanade Ave,70116.0,8,"(29.96201850, -90.05807064)",OTHER CFS
110529,K0131515,62L,"BURGLAR ALARM, LOCAL",2B,21,COMPLAINT OTHER,1H,3673791,534036,11/02/2015 03:49:41 AM,11/02/2015 03:49:54 AM,11/02/2015 03:49:41 AM,11/02/2015 04:04:38 AM,NAT,Necessary Action Taken,Y,1L01,028XX Tulane Ave,70119.0,1,"(29.96264739, -90.09232422)",OTHER CFS
110603,K0164615,107,SUSPICIOUS PERSON,2A,103,DISTURBANCE (OTHER),1A,3665885,532330,11/02/2015 11:30:24 AM,,11/02/2015 11:30:24 AM,11/02/2015 12:20:29 PM,RTF,REPORT TO FOLLOW,Y,2U01,027XX S Carrollton Ave,70125.0,2,"(29.95818943, -90.11734936)",OTHER CFS
111013,K0289415,43,SIMPLE RAPE,2D,21,COMPLAINT OTHER,1H,37369000,3513814,11/03/2015 11:41:38 AM,11/03/2015 02:08:01 PM,11/03/2015 11:41:38 AM,11/03/2015 02:09:29 PM,RTF,REPORT TO FOLLOW,Y,8H03,006XX Loyola Ave,70113.0,8,"(0, 0)",VIOLENT CRIME
111014,K0289415,43,SIMPLE RAPE,2D,21,COMPLAINT OTHER,1H,37369000,3513814,11/03/2015 11:41:38 AM,11/03/2015 02:08:01 PM,11/03/2015 11:41:38 AM,11/03/2015 02:09:29 PM,RTF,REPORT TO FOLLOW,Y,8H03,006XX Loyola Ave,70113.0,8,"(0, 0)",VIOLENT CRIME
111197,K0345915,24,MEDICAL,2B,18,TRAFFIC INCIDENT,1H,37369000,3513814,11/03/2015 07:52:45 PM,11/03/2015 08:02:21 PM,11/03/2015 07:52:45 PM,11/03/2015 08:38:12 PM,NAT,Necessary Action Taken,Y,2L02,Broadway St & Plum St,70118.0,2,"(0, 0)",OTHER CFS
111242,K0366515,35D,SIMPLE BATTERY DOMESTIC,2B,103,DISTURBANCE (OTHER),1A,3681813,532089,11/03/2015 11:59:17 PM,11/04/2015 03:20:56 AM,11/03/2015 11:59:17 PM,11/04/2015 03:21:47 AM,RTF,REPORT TO FOLLOW,Y,8D05,St Louis St & Bourbon St,70112.0,8,"(29.95705191, -90.06705979)",OTHER CFS
111294,K0390715,63,PROWLER,2C,21,COMPLAINT OTHER,1H,3661783,531523,11/04/2015 08:09:48 AM,,11/04/2015 08:09:48 AM,11/04/2015 09:10:11 AM,RTF,REPORT TO FOLLOW,Y,2K02,018XX Monroe St,70118.0,2,"(29.95608792, -90.13032806)",OTHER CFS
111295,K0390815,35D,SIMPLE BATTERY DOMESTIC,2B,21,COMPLAINT OTHER,1H,3690758,524634,11/04/2015 08:11:18 AM,11/04/2015 08:11:30 AM,11/04/2015 08:11:18 AM,11/04/2015 09:28:17 AM,RTF,REPORT TO FOLLOW,Y,4B03,Gen De Gaulle Exit & US90B W,70114.0,4,"(29.93627784, -90.03908177)",OTHER CFS
111320,K0402515,24,MEDICAL,2B,18,TRAFFIC INCIDENT,1H,37369000,3513814,11/04/2015 10:02:26 AM,,11/04/2015 10:02:26 AM,11/04/2015 10:13:49 AM,NAT,Necessary Action Taken,Y,7I03,Read Blvd & S I-10 Service Rd,70127.0,7,"(0, 0)",OTHER CFS
111357,K0413615,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3678837,522065,11/04/2015 11:41:40 AM,,11/04/2015 11:41:40 AM,11/04/2015 01:53:32 PM,RTF,REPORT TO FOLLOW,Y,6A06,Jackson Ave & Magazine St,70130.0,6,"(29.92957935, -90.07680607)",OTHER CFS
111448,K0442415,100I,HIT & RUN WITH INJURIES,2B,100,HIT & RUN,1E,3669843,519711,11/04/2015 04:11:07 PM,,11/04/2015 04:11:07 PM,11/04/2015 05:10:39 PM,RTF,REPORT TO FOLLOW,Y,2F04,Valence St & Coliseum St,70115.0,2,"(29.92337417, -90.10527730)",OTHER CFS
111587,K0479215,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/04/2015 08:48:51 PM,11/04/2015 08:56:35 PM,11/04/2015 08:48:51 PM,11/04/2015 11:26:16 PM,RTF,REPORT TO FOLLOW,Y,2T05,035XX S Carrollton Ave,70118.0,2,"(0, 0)",OTHER CFS
111588,K0479215,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/04/2015 08:48:51 PM,11/04/2015 08:56:35 PM,11/04/2015 08:48:51 PM,11/04/2015 11:26:16 PM,RTF,REPORT TO FOLLOW,Y,2T05,035XX S Carrollton Ave,70118.0,2,"(0, 0)",OTHER CFS
111652,K0498515,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,11/05/2015 12:28:53 AM,11/05/2015 12:53:41 AM,11/05/2015 12:28:53 AM,11/05/2015 02:14:35 AM,RTF,REPORT TO FOLLOW,Y,6K01,025XX S Galvez St,70125.0,6,"(0, 0)",VIOLENT CRIME
111653,K0498515,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,11/05/2015 12:28:53 AM,11/05/2015 12:53:41 AM,11/05/2015 12:28:53 AM,11/05/2015 02:14:35 AM,RTF,REPORT TO FOLLOW,Y,6K01,025XX S Galvez St,70125.0,6,"(0, 0)",VIOLENT CRIME
111919,K0582715,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3691345,549734,11/05/2015 04:26:25 PM,,11/05/2015 04:26:25 PM,11/05/2015 04:42:07 PM,RTF,REPORT TO FOLLOW,Y,3U01,Chef Menteur Hwy & Louisa St,70126.0,3,"(30.00527738, -90.03633042)",OTHER CFS
112063,K0630815,62L,"BURGLAR ALARM, LOCAL",2B,21,COMPLAINT OTHER,1H,3681849,532136,11/06/2015 12:22:49 AM,,11/06/2015 12:22:49 AM,11/06/2015 12:29:58 AM,NAT,Necessary Action Taken,Y,8D05,005XX Bourbon St,70112.0,8,"(29.95718057, -90.06694606)",OTHER CFS
112076,K0632915,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/06/2015 12:52:45 AM,11/06/2015 12:53:54 AM,11/06/2015 12:52:45 AM,11/06/2015 04:07:29 AM,RTF,REPORT TO FOLLOW,Y,8E02,011XX Bourbon St,70116.0,8,"(0, 0)",OTHER CFS
112077,K0632915,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/06/2015 12:52:45 AM,11/06/2015 12:53:54 AM,11/06/2015 12:52:45 AM,11/06/2015 04:07:29 AM,RTF,REPORT TO FOLLOW,Y,8E02,011XX Bourbon St,70116.0,8,"(0, 0)",OTHER CFS
112144,K0654715,103D,DOMESTIC DISTURBANCE,2B,103,DISTURBANCE (OTHER),1A,3718280,572124,11/06/2015 07:38:40 AM,,11/06/2015 07:38:40 AM,11/06/2015 08:14:04 AM,RTF,REPORT TO FOLLOW,Y,7K04,139XX Curran Blvd,70128.0,7,"(30.06597312, -89.95038335)",OTHER CFS
112569,K0866615,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/08/2015 03:27:25 AM,11/08/2015 04:02:32 AM,11/08/2015 03:27:25 AM,11/08/2015 06:14:53 AM,RTF,REPORT TO FOLLOW,Y,8A01,008XX S Peters St,70130.0,8,"(0, 0)",OTHER CFS
112570,K0866615,43B,SEXUAL BATTERY,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/08/2015 03:27:25 AM,11/08/2015 04:02:32 AM,11/08/2015 03:27:25 AM,11/08/2015 06:14:53 AM,RTF,REPORT TO FOLLOW,Y,8A01,008XX S Peters St,70130.0,8,"(0, 0)",OTHER CFS
112577,K0869115,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3702899,557280,11/08/2015 04:06:18 AM,,11/08/2015 04:06:18 AM,11/08/2015 05:25:19 AM,RTF,REPORT TO FOLLOW,Y,7Q03,078XX S Coronet Ct,70126.0,7,"(30.02565916, -89.99955354)",OTHER CFS
112634,K0901715,20I,AUTO ACCIDENT WITH INJURY,2B,21,COMPLAINT OTHER,1H,3672629,526285,11/08/2015 01:01:15 PM,11/08/2015 01:47:44 PM,11/08/2015 01:01:15 PM,11/08/2015 02:54:08 PM,RTF,REPORT TO FOLLOW,Y,6I04,S Claiborne Ave & Toledano St,70115.0,6,"(29.94136870, -90.09625825)",OTHER CFS
112750,K0961215,20I,AUTO ACCIDENT WITH INJURY,2B,18,TRAFFIC INCIDENT,1H,3682310,530362,11/09/2015 02:23:10 AM,11/09/2015 02:25:30 AM,11/09/2015 02:23:10 AM,11/09/2015 03:35:28 AM,RTF,REPORT TO FOLLOW,Y,8B01,N Peters St & Iberville St,70130.0,8,"(29.95228788, -90.06555234)",OTHER CFS
113075,K1079215,62L,"BURGLAR ALARM, LOCAL",2B,21,COMPLAINT OTHER,1H,3681238,532519,11/10/2015 03:55:06 AM,,11/10/2015 03:55:06 AM,11/10/2015 03:56:07 AM,NAT,Necessary Action Taken,Y,8D03,Burgundy St & St Louis St,70112.0,8,"(29.95825257, -90.06886267)",OTHER CFS
113239,K1137415,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3671226,529709,11/10/2015 03:09:16 PM,,11/10/2015 03:09:16 PM,11/10/2015 04:13:30 PM,RTF,REPORT TO FOLLOW,Y,6M01,Washington Ave & S Broad St,70125.0,6,"(29.95082625, -90.10057085)",OTHER CFS
113340,K1166915,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3674185,531328,11/10/2015 07:06:59 PM,,11/10/2015 07:06:59 PM,11/10/2015 07:30:09 PM,RTF,REPORT TO FOLLOW,Y,6M04,I-10 E & Howard Ave,70125.0,6,"(29.95518957, -90.09117430)",OTHER CFS
113373,K1177115,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3668798,532103,11/10/2015 08:58:21 PM,11/10/2015 09:02:33 PM,11/10/2015 08:58:21 PM,11/10/2015 09:41:01 PM,NAT,Necessary Action Taken,Y,2V03,Earhart Blvd & Bloomingdale Ct,70125.0,2,"(29.95748074, -90.10815870)",OTHER CFS
113536,K1227015,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/11/2015 08:38:17 AM,11/11/2015 09:00:22 AM,11/11/2015 08:38:17 AM,11/11/2015 09:45:20 AM,NAT,Necessary Action Taken,Y,6E04,US90B W & Tchoupitoulas Exit,70130.0,6,"(0, 0)",OTHER CFS
113619,K1255715,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3671095,530022,11/11/2015 01:16:48 PM,,11/11/2015 01:16:48 PM,11/11/2015 02:22:53 PM,RTF,REPORT TO FOLLOW,Y,6N01,Washington Ave & S White St,70125.0,6,"(29.95168995, -90.10097450)",OTHER CFS
113728,K1295815,64G,ARMED ROBBERY WITH GUN,2A,21,COMPLAINT OTHER,1H,3678625,525495,11/11/2015 07:11:57 PM,11/11/2015 07:12:14 PM,11/11/2015 07:11:57 PM,11/11/2015 10:08:24 PM,RTF,REPORT TO FOLLOW,Y,6G02,017XX Terpsichore St,70113.0,6,"(29.93901687, -90.07735470)",VIOLENT CRIME
113729,K1295815,64G,ARMED ROBBERY WITH GUN,2A,21,COMPLAINT OTHER,1H,3678625,525495,11/11/2015 07:11:57 PM,11/11/2015 07:12:14 PM,11/11/2015 07:11:57 PM,11/11/2015 10:08:24 PM,RTF,REPORT TO FOLLOW,Y,6G02,017XX Terpsichore St,70113.0,6,"(29.93901687, -90.07735470)",VIOLENT CRIME
113761,K1303315,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,11/11/2015 08:20:58 PM,11/11/2015 09:53:04 PM,11/11/2015 08:20:58 PM,11/11/2015 11:54:02 PM,RTF,REPORT TO FOLLOW,Y,3Q02,Cameron Blvd & Filmore Ave,70122.0,3,"(0, 0)",VIOLENT CRIME
113762,K1303315,42,AGGRAVATED RAPE,2A,21,COMPLAINT OTHER,1H,37369000,3513814,11/11/2015 08:20:58 PM,11/11/2015 09:53:04 PM,11/11/2015 08:20:58 PM,11/11/2015 11:54:02 PM,RTF,REPORT TO FOLLOW,Y,3Q02,Cameron Blvd & Filmore Ave,70122.0,3,"(0, 0)",VIOLENT CRIME
113862,K1339915,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3679569,526027,11/12/2015 05:53:50 AM,,11/12/2015 05:53:50 AM,11/12/2015 06:14:05 AM,NAT,Necessary Action Taken,Y,6E04,Saint Charles Ave & Erato St,70130.0,6,"(29.94045199, -90.07435595)",OTHER CFS
113877,K1350015,20I,AUTO ACCIDENT WITH INJURY,2B,20,AUTO ACCIDENT,1C,3674878,521810,11/12/2015 08:18:47 AM,,11/12/2015 08:18:47 AM,11/12/2015 08:57:43 AM,RTF,REPORT TO FOLLOW,Y,6D02,Harmony St & Saint Charles Ave,70115.0,6,"(29.92899804, -90.08931046)",OTHER CFS
114015,K1393915,107,SUSPICIOUS PERSON,2A,18,TRAFFIC INCIDENT,1H,3690137,527857,11/12/2015 04:09:38 PM,,11/12/2015 04:09:38 PM,11/12/2015 04:12:02 PM,NAT,Necessary Action Taken,Y,4G04,Newton St & L B Landry Ave,70114.0,4,"(29.94515873, -90.04092821)",OTHER CFS
114132,K1439815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/12/2015 11:45:41 PM,,11/12/2015 11:45:41 PM,11/13/2015 12:07:12 AM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70112.0,8,"(0, 0)",OTHER CFS
114142,K1442615,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/13/2015 12:18:28 AM,,11/13/2015 12:18:28 AM,11/13/2015 12:26:36 AM,NAT,Necessary Action Taken,Y,8D03,Burgundy St & Toulouse St,70112.0,8,"(0, 0)",OTHER CFS
114203,K1455515,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3691462,549677,11/13/2015 04:08:07 AM,,11/13/2015 04:08:07 AM,11/13/2015 04:34:02 AM,NAT,Necessary Action Taken,Y,3U02,045XX Chef Menteur Hwy,70126.0,3,"(30.00511503, -90.03596324)",OTHER CFS
114442,K1560815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/13/2015 10:55:30 PM,,11/13/2015 10:55:30 PM,11/13/2015 11:24:13 PM,NAT,Necessary Action Taken,Y,8C02,Bienville St & Decatur St,70130.0,8,"(0, 0)",OTHER CFS
114458,K1569515,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/14/2015 12:59:10 AM,11/14/2015 12:59:55 AM,11/14/2015 12:59:10 AM,11/14/2015 01:20:34 AM,GOA,GONE ON ARRIVAL,Y,1B01,N Claiborne Ave & Saint Bernard Ave,70116.0,1,"(0, 0)",OTHER CFS
114505,K1582615,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3681668,531898,11/14/2015 04:00:38 AM,,11/14/2015 04:00:38 AM,11/14/2015 04:08:55 AM,NAT,Necessary Action Taken,Y,8D05,004XX Bourbon St,70112.0,8,"(29.95653220, -90.06752597)",OTHER CFS
114585,K1620915,103D,DOMESTIC DISTURBANCE,2B,21,COMPLAINT OTHER,1H,3681002,531304,11/14/2015 12:46:14 PM,,11/14/2015 12:46:14 PM,11/14/2015 01:23:44 PM,RTF,REPORT TO FOLLOW,Y,8D01,008XX Iberville St,70112.0,8,"(29.95491716, -90.06964966)",OTHER CFS
114761,K1690315,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/15/2015 02:09:20 AM,,11/15/2015 02:09:20 AM,11/15/2015 02:29:28 AM,NAT,Necessary Action Taken,Y,8B02,Saint Louis St & N Peters St,70130.0,8,"(0, 0)",OTHER CFS
115066,K1828515,103F,FIGHT,2B,21,COMPLAINT OTHER,1H,3681423,541762,11/16/2015 11:42:07 AM,11/16/2015 11:42:29 AM,11/16/2015 11:42:07 AM,11/16/2015 02:37:17 PM,RTF,REPORT TO FOLLOW,Y,5K04,026XX A P Tureaud Ave,70119.0,5,"(29.98366064, -90.06795556)",OTHER CFS
115188,K1881015,107,SUSPICIOUS PERSON,2A,21,COMPLAINT OTHER,1H,3679969,526676,11/16/2015 07:06:34 PM,,11/16/2015 07:06:34 PM,11/16/2015 08:13:11 PM,NAT,Necessary Action Taken,Y,6E04,Saint Charles Ave & Calliope St,70130.0,6,"(29.94222279, -90.07307152)",OTHER CFS
115264,K1910815,94,DISCHARGING FIREARM,2B,21,COMPLAINT OTHER,1H,3695175,526621,11/17/2015 01:17:20 AM,,11/17/2015 01:17:20 AM,11/17/2015 01:27:46 AM,GOA,GONE ON ARRIVAL,Y,4H02,General Meyer Ave & Southlawn Blvd,70114.0,4,"(29.94160355, -90.02506605)",OTHER CFS
115290,K1922815,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/17/2015 05:54:54 AM,,11/17/2015 05:54:54 AM,11/17/2015 06:41:14 AM,NAT,Necessary Action Taken,Y,5C02,Saint Claude Ave & Piety St,70117.0,5,"(0, 0)",OTHER CFS
115341,K1944215,24,MEDICAL,2B,21,COMPLAINT OTHER,1H,37369000,3513814,11/17/2015 09:56:23 AM,,11/17/2015 09:56:23 AM,11/17/2015 09:59:12 AM,NAT,Necessary Action Taken,Y,1L01,027XX Tulane Ave,70119.0,1,"(0, 0)",OTHER CFS
