NOPD_Item,Type_,TypeText,Priority,InitialType,InitialTypeText,InitialPriority,MapX,MapY,TimeCreate,TimeDispatch,TimeArrive,TimeClosed,Disposition,DispositionText,SelfInitiated,Beat,BLOCK_ADDRESS,Zip,PoliceDistrict,Location,CrimeType,Description,Date,latitude,longitude,Beat_New
J1306716,34,AGGRAVATED BATTERY,2B,34,AGGRAVATED BATTERY,2B,3685598,538577,10/12/2016 05:09:18 PM,10/12/2016 05:15:57 PM,10/12/2016 05:20:46 PM,10/12/2016 10:40:12 PM,RTF,REPORT TO FOLLOW,N,5G01,N Derbigny St & Mandeville St,70117,5,"(29.97477522, -90.05488154)",VIOLENT CRIME,AGGRAVATED BATTERY,2016-10-12,29.97477522,-90.05488154,5G01
J2037816,34,AGGRAVATED BATTERY,2B,37,AGGRAVATED ASSAULT,1C,3681443,525530,10/19/2016 12:02:40 AM,10/19/2016 12:13:53 AM,10/19/2016 12:18:34 AM,10/19/2016 03:21:24 AM,RTF,REPORT TO FOLLOW,N,6C01,Annunciation St & Calliope St,70130,6,"(29.93902715, -90.06845771)",VIOLENT CRIME,AGGRAVATED BATTERY,2016-10-19,29.93902715,-90.06845771,6C01
J2486016,34,AGGRAVATED BATTERY,2B,37,AGGRAVATED ASSAULT,1C,3676937,534091,10/23/2016 12:05:36 AM,10/23/2016 12:09:11 AM,10/23/2016 12:12:42 AM,10/23/2016 01:31:21 AM,RTF,REPORT TO FOLLOW,N,1I03,022XX Canal St,70119,1,"(29.96270513, -90.0823876)",VIOLENT CRIME,AGGRAVATED BATTERY,2016-10-23,29.96270513,-90.0823876,1I03
L1119716,34,AGGRAVATED BATTERY,2B,56,SIMPLE CRIMINAL DAMAGE,1D,3680477,522431,12/10/2016 10:19:59 PM,12/10/2016 11:25:15 PM,12/11/2016 12:10:38 AM,12/11/2016 12:20:30 AM,RTF,REPORT TO FOLLOW,N,6B02,018XX Laurel St,70130,6,"(29.93053612, -90.07161566)",VIOLENT CRIME,AGGRAVATED BATTERY,2016-12-10,29.93053612,-90.07161566,6B02
A0537514,,CARJACKING,2A,,CARJACKING,2A,3679479,523093,01/05/2014 03:48:32 AM,01/05/2014 03:52:26 AM,01/05/2014 03:56:28 AM,01/05/2014 05:27:29 AM,RTF,REPORT TO FOLLOW,N,6E01,019XX Camp St,70130,6,"(29.93238792, -90.07474334)",VIOLENT CRIME,CARJACKING,2014-01-05,29.93238792,-90.07474334,6E01
A3167114,,CARJACKING,2A,,CARJACKING,2A,3691123,538221,01/25/2014 05:41:39 PM,01/25/2014 05:42:04 PM,01/25/2014 05:45:02 PM,01/25/2014 08:06:55 PM,RTF,REPORT TO FOLLOW,N,5H01,035XX N Roman St,70117,5,"(29.97362712, -90.03744503)",VIOLENT CRIME,CARJACKING,2014-01-25,29.97362712,-90.03744503,5H01
B2781114,,CARJACKING,2A,,CARJACKING,2A,3687525,538357,02/22/2014 04:09:57 AM,02/22/2014 04:11:37 AM,02/22/2014 04:12:55 AM,02/22/2014 06:48:04 AM,RTF,REPORT TO FOLLOW,N,5G02,N Claiborne Ave & Franklin Ave,70117,5,"(29.97411166, -90.04880218)",VIOLENT CRIME,CARJACKING,2014-02-22,29.97411166,-90.04880218,5G02
C0719614,,CARJACKING,2A,,CARJACKING,2A,3676781,538719,03/05/2014 08:24:54 PM,03/05/2014 08:27:21 PM,03/05/2014 08:29:48 PM,03/05/2014 10:21:51 PM,RTF,REPORT TO FOLLOW,N,1N03,029XX Ursulines Ave,70119,1,"(29.97543542, -90.08272275)",VIOLENT CRIME,CARJACKING,2014-03-05,29.97543542,-90.08272275,1N03
C0970914,,CARJACKING,2A,,ARMED ROBBERY WITH GUN,2A,3678079,538960,03/08/2014 12:53:37 AM,03/08/2014 12:54:21 AM,03/08/2014 12:58:34 AM,03/08/2014 04:59:54 AM,RTF,REPORT TO FOLLOW,N,1N02,026XX Esplanade Ave,70119,1,"(29.97605702, -90.07861377)",VIOLENT CRIME,CARJACKING,2014-03-08,29.97605702,-90.07861377,1N02
C1854314,,CARJACKING,2A,911,SILENT 911 CALL,2D,3675980,537956,03/14/2014 08:02:30 PM,03/14/2014 08:03:22 PM,03/14/2014 08:08:44 PM,03/14/2014 09:32:08 PM,RTF,REPORT TO FOLLOW,N,1M05,008XX N Gayoso St,70119,1,"(29.97335989, -90.08527900)",VIOLENT CRIME,CARJACKING,2014-03-14,29.97335989,-90.085279,1M05
C2945314,,CARJACKING,2A,,CARJACKING,2A,3676712,537158,03/23/2014 12:55:54 AM,03/23/2014 12:56:58 AM,03/23/2014 01:00:11 AM,03/23/2014 03:25:55 AM,RTF,REPORT TO FOLLOW,N,1M05,027XX Orleans Ave,70119,1,"(29.97114304, -90.08299388)",VIOLENT CRIME,CARJACKING,2014-03-23,29.97114304,-90.08299388,1M05
C3710914,,CARJACKING,2A,,CARJACKING,2A,3680156,539802,03/28/2014 09:46:31 PM,03/28/2014 09:47:50 PM,03/28/2014 09:53:21 PM,03/28/2014 11:02:38 PM,RTF,REPORT TO FOLLOW,N,1C02,Onzaga St & N Rocheblave St,70119,1,"(29.97830946, -90.07202525)",VIOLENT CRIME,CARJACKING,2014-03-28,29.97830946,-90.07202525,1C02
D1752514,,CARJACKING,2A,,CARJACKING,1A,3680497,541047,04/13/2014 07:01:23 PM,04/13/2014 08:39:12 PM,04/13/2014 08:58:31 PM,04/13/2014 11:54:05 PM,RTF,REPORT TO FOLLOW,N,1C02,St Bernard Ave & N Dorgenois St,70119,1,"(29.98172408, -90.07090333)",VIOLENT CRIME,CARJACKING,2014-04-13,29.98172408,-90.07090333,1C02
E2501414,,CARJACKING,2A,,CARJACKING,2A,3680505,541133,05/18/2014 10:52:02 PM,05/18/2014 10:53:47 PM,05/18/2014 11:07:30 PM,05/19/2014 01:52:59 AM,RTF,REPORT TO FOLLOW,N,5K04,N Dorgenois St & St Bernard Ave,70119,5,"(29.98196019, -90.07087672)",VIOLENT CRIME,CARJACKING,2014-05-18,29.98196019,-90.07087672,5K04
E2516814,,CARJACKING,2A,,ARMED ROBBERY WITH GUN,2A,3677842,524511,05/19/2014 02:55:05 AM,05/19/2014 02:56:27 AM,05/19/2014 02:58:26 AM,05/19/2014 05:34:49 AM,RTF,REPORT TO FOLLOW,N,6G01,017XX Saint Andrew St,70130,6,"(29.93633597, -90.07986004)",VIOLENT CRIME,CARJACKING,2014-05-19,29.93633597,-90.07986004,6G01
E2742714,,CARJACKING,2A,,CARJACKING,2A,3680734,538837,05/20/2014 05:31:41 PM,05/20/2014 05:34:25 PM,05/20/2014 05:36:13 PM,05/20/2014 07:43:54 PM,RTF,REPORT TO FOLLOW,N,1C01,021XX Lapeyrouse St,70119,1,"(29.97563848, -90.07023412)",VIOLENT CRIME,CARJACKING,2014-05-20,29.97563848,-90.07023412,1C01
G2862914,,CARJACKING,2A,,CARJACKING,2A,3687994,536722,07/22/2014 03:47:50 PM,07/22/2014 03:48:42 PM,07/22/2014 03:55:39 PM,07/22/2014 10:15:34 PM,RTF,REPORT TO FOLLOW,N,5C02,028XX Marais St,70117,5,"(29.96960309, -90.04737941)",VIOLENT CRIME,CARJACKING,2014-07-22,29.96960309,-90.04737941,5C02
H1844114,,CARJACKING,2A,,CARJACKING,2A,3670956,539288,08/14/2014 09:06:34 PM,08/14/2014 09:20:15 PM,08/14/2014 09:06:34 PM,08/14/2014 11:11:06 PM,RTF,REPORT TO FOLLOW,Y,3H01,042XX Bienville St,70119,3,"(29.97717233, -90.10110031)",VIOLENT CRIME,CARJACKING,2014-08-14,29.97717233,-90.10110031,3H01
H2188214,,CARJACKING,2A,,CARJACKING,2A,3679884,543310,08/17/2014 03:55:41 PM,08/17/2014 03:56:32 PM,08/17/2014 04:02:53 PM,08/17/2014 06:06:13 PM,RTF,REPORT TO FOLLOW,N,3X03,Paris Ave & Abundance St,70119,3,"(29.98796482, -90.07276053)",VIOLENT CRIME,CARJACKING,2014-08-17,29.98796482,-90.07276053,3X03
I1445214,,CARJACKING,2A,,AUTO THEFT,2A,3687596,539144,09/12/2014 01:00:22 AM,09/12/2014 01:01:18 AM,09/12/2014 01:07:39 AM,09/12/2014 03:03:21 AM,RTF,REPORT TO FOLLOW,N,5G02,018XX Franklin Ave,70117,5,"(29.97627459, -90.04854895)",VIOLENT CRIME,CARJACKING,2014-09-12,29.97627459,-90.04854895,5G02
J0475114,,CARJACKING,2A,,AUTO THEFT,1B,3673267,536652,10/04/2014 12:08:49 PM,10/04/2014 12:55:50 PM,10/04/2014 12:57:50 PM,10/04/2014 03:04:12 PM,RTF,REPORT TO FOLLOW,N,1L02,Canal St & S Jeff Davis Pkwy,70119,1,"(29.96985660, -90.09388892)",VIOLENT CRIME,CARJACKING,2014-10-04,29.9698566,-90.09388892,1L02
J0522014,,CARJACKING,2A,,ARMED ROBBERY WITH GUN,2A,3689741,539239,10/04/2014 07:25:15 PM,10/04/2014 07:30:40 PM,10/04/2014 07:41:09 PM,10/04/2014 10:48:43 PM,RTF,REPORT TO FOLLOW,N,5G04,019XX Clouet St,70117,5,"(29.97646945, -90.04177180)",VIOLENT CRIME,CARJACKING,2014-10-04,29.97646945,-90.0417718,5G04
J0531614,,CARJACKING,2A,,CARJACKING,2A,3680997,521419,10/04/2014 08:47:58 PM,10/04/2014 08:48:14 PM,10/04/2014 08:54:36 PM,10/04/2014 10:43:37 PM,RTF,REPORT TO FOLLOW,N,6B02,019XX Saint Thomas St,70130,6,"(29.92773704, -90.07000841)",VIOLENT CRIME,CARJACKING,2014-10-04,29.92773704,-90.07000841,6B02
J2593214,,CARJACKING,2A,,CARJACKING,2A,3673919,532156,10/21/2014 02:18:33 AM,10/21/2014 02:18:55 AM,10/21/2014 02:23:18 AM,10/21/2014 03:43:48 AM,RTF,REPORT TO FOLLOW,N,1G02,007XX S Dorgenois St,70119,1,"(29.95747430, -90.09198526)",VIOLENT CRIME,CARJACKING,2014-10-21,29.9574743,-90.09198526,1G02
J2783014,,CARJACKING,2A,,CARJACKING,2A,3680701,522534,10/22/2014 02:34:30 PM,10/22/2014 02:35:45 PM,10/22/2014 02:45:29 PM,10/23/2014 02:59:57 AM,RTF,REPORT TO FOLLOW,N,6B04,009XX Market St,70130,6,"(29.93081168, -90.07090310)",VIOLENT CRIME,CARJACKING,2014-10-22,29.93081168,-90.0709031,6B04
K3218714,,CARJACKING,2A,,CARJACKING,2A,3699880,534534,11/26/2014 10:28:19 PM,11/26/2014 10:30:34 PM,11/26/2014 10:32:12 PM,11/27/2014 02:07:44 AM,RTF,REPORT TO FOLLOW,N,5E03,014XX Tupelo St,70117,5,"(29.96321461, -90.00992032)",VIOLENT CRIME,CARJACKING,2014-11-26,29.96321461,-90.00992032,5E03
L0727414,,CARJACKING,2A,,CARJACKING,2A,3673839,537718,12/06/2014 06:18:20 PM,12/06/2014 06:18:31 PM,12/06/2014 06:18:44 PM,12/06/2014 09:33:07 PM,RTF,REPORT TO FOLLOW,N,1M03,N Jefferson Davis Pkwy & Conti St,70119,1,"(29.97276996, -90.09204858)",VIOLENT CRIME,CARJACKING,2014-12-06,29.97276996,-90.09204858,1M03
L2606414,,CARJACKING,2A,,CARJACKING,2A,3685826,535309,12/22/2014 07:13:52 PM,12/22/2014 07:15:31 PM,12/22/2014 07:20:15 PM,12/23/2014 04:47:14 AM,RTF,REPORT TO FOLLOW,N,8F04,008XX Mandeville St,70117,8,"(29.96578279, -90.05427659)",VIOLENT CRIME,CARJACKING,2014-12-22,29.96578279,-90.05427659,5B01
L2615014,,CARJACKING,2A,,CARJACKING,2A,3679968,539884,12/22/2014 08:45:35 PM,12/22/2014 08:48:24 PM,12/22/2014 08:54:02 PM,12/22/2014 09:50:26 PM,RTF,REPORT TO FOLLOW,N,1C01,024XX Onzaga St,70119,1,"(29.97854077, -90.07261438)",VIOLENT CRIME,CARJACKING,2014-12-22,29.97854077,-90.07261438,1C01
L3285014,,CARJACKING,2A,,ARMED ROBBERY WITH GUN,2A,3689721,539034,12/29/2014 10:02:18 AM,12/29/2014 10:40:01 AM,,12/29/2014 03:14:55 PM,RTF,REPORT TO FOLLOW,N,5G04,019XX Clouet St,70117,5,"(29.97590562, -90.04184241)",VIOLENT CRIME,CARJACKING,2014-12-29,29.97590562,-90.04184241,5G04
C0157515,,CARJACKING,2A,,CARJACKING,2A,3683333,542495,03/02/2015 11:50:46 AM,03/02/2015 11:51:37 AM,03/02/2015 11:57:44 AM,03/02/2015 01:31:28 PM,RTF,REPORT TO FOLLOW,N,5K03,035XX Pauger St,70119,5,"(29.98561765, -90.06189506)",VIOLENT CRIME,CARJACKING,2015-03-02,29.98561765,-90.06189506,5K03
C1975215,,CARJACKING,2A,,CARJACKING,2A,3679989,538996,03/16/2015 10:23:25 PM,03/16/2015 10:25:28 PM,03/16/2015 10:25:22 PM,03/17/2015 02:08:23 AM,RTF,REPORT TO FOLLOW,N,1C01,N Tonti St & Laharpe St,70119,1,"(29.97610021, -90.07258069)",VIOLENT CRIME,CARJACKING,2015-03-16,29.97610021,-90.07258069,1C01
C2605715,,CARJACKING,2A,,CARJACKING,2A,3680055,540387,03/21/2015 09:24:35 PM,03/21/2015 09:25:47 PM,03/21/2015 09:28:36 PM,03/21/2015 10:11:27 PM,RTF,REPORT TO FOLLOW,N,1C02,017XX N Dorgenois St,70119,1,"(29.97992210, -90.07232308)",VIOLENT CRIME,CARJACKING,2015-03-21,29.9799221,-90.07232308,1C02
C2721415,,CARJACKING,2A,,CARJACKING,2A,3679347,541271,03/22/2015 08:58:05 PM,03/22/2015 09:04:20 PM,03/22/2015 09:09:43 PM,03/22/2015 10:32:44 PM,RTF,REPORT TO FOLLOW,N,1C03,027XX Aubry St,70119,1,"(29.98237531, -90.07453013)",VIOLENT CRIME,CARJACKING,2015-03-22,29.98237531,-90.07453013,1C03
D1038415,,CARJACKING,2A,,CARJACKING,2A,3679372,523845,04/08/2015 11:20:20 PM,04/08/2015 11:20:33 PM,04/08/2015 11:27:12 PM,04/09/2015 06:26:26 AM,RTF,REPORT TO FOLLOW,N,6E02,016XX Coliseum St,70130,6,"(29.93445901, -90.07505479)",VIOLENT CRIME,CARJACKING,2015-04-08,29.93445901,-90.07505479,6E02
D1131015,,CARJACKING,2A,,CARJACKING,2A,3672440,534139,04/09/2015 05:23:35 PM,04/09/2015 05:28:10 PM,04/09/2015 05:42:22 PM,04/09/2015 07:02:32 PM,RTF,REPORT TO FOLLOW,N,1K01,031XX Blk Gravier St,70119,1,"(29.96296912, -90.09658718)",VIOLENT CRIME,CARJACKING,2015-04-09,29.96296912,-90.09658718,1K01
D1896515,,CARJACKING,2A,,ARMED ROBBERY WITH GUN,2A,3685450,540418,04/15/2015 07:36:19 PM,,04/15/2015 07:37:08 PM,04/15/2015 10:03:07 PM,RTF,REPORT TO FOLLOW,N,5L01,N Miro St & Mandeville St,70117,5,"(29.97984194, -90.05528321)",VIOLENT CRIME,CARJACKING,2015-04-15,29.97984194,-90.05528321,5L01
D2036715,,CARJACKING,1A,,CARJACKING,2A,3692005,534750,04/16/2015 09:00:07 PM,04/16/2015 09:00:26 PM,04/16/2015 09:09:18 PM,04/17/2015 01:41:09 AM,RTF,REPORT TO FOLLOW,N,5D01,041XX N Rampart St,70117,5,"(29.96405472, -90.03478334)",VIOLENT CRIME,CARJACKING,2015-04-16,29.96405472,-90.03478334,5D01
D2169115,,CARJACKING,1A,,CARJACKING,1A,3683774,542461,04/17/2015 10:08:35 PM,04/17/2015 10:15:36 PM,04/17/2015 10:23:57 PM,04/18/2015 12:50:16 AM,RTF,REPORT TO FOLLOW,N,5K01,021XX Duels St,70119,5,"(29.98551144, -90.06050380)",VIOLENT CRIME,CARJACKING,2015-04-17,29.98551144,-90.0605038,5K01
D2784015,,CARJACKING,1A,,AUTO THEFT,2A,3687295,539825,04/22/2015 04:52:52 PM,04/22/2015 07:25:53 PM,04/22/2015 07:26:01 PM,04/22/2015 09:01:55 PM,RTF,REPORT TO FOLLOW,N,5G02,Painters St & N Johnson St,70117,5,"(29.97815641, -90.04947722)",VIOLENT CRIME,CARJACKING,2015-04-22,29.97815641,-90.04947722,5G02
E0351115,,CARJACKING,2A,,CARJACKING,2A,3697678,538243,05/03/2015 06:01:56 PM,05/03/2015 06:03:49 PM,05/03/2015 06:13:37 PM,05/03/2015 08:43:13 PM,RTF,REPORT TO FOLLOW,N,5I02,N Miro St & Lizardi St,70117,5,"(29.97348161, -90.01674130)",VIOLENT CRIME,CARJACKING,2015-05-03,29.97348161,-90.0167413,5I02
E0629215,,CARJACKING,1A,,CARJACKING,2A,3680997,521419,05/05/2015 10:35:49 PM,05/05/2015 11:58:21 PM,05/05/2015 11:59:29 PM,05/06/2015 01:00:09 AM,RTF,REPORT TO FOLLOW,N,6B02,019XX Saint Thomas St,70130,6,"(29.92773704, -90.07000841)",VIOLENT CRIME,CARJACKING,2015-05-05,29.92773704,-90.07000841,6B02
E1846015,,CARJACKING,2A,,SIMULTANEOS STOLEN/RECOVERY VEHICLE,1B,3699512,533369,05/15/2015 12:06:41 AM,05/15/2015 12:32:49 AM,05/15/2015 12:06:41 AM,05/15/2015 06:41:39 AM,RTF,REPORT TO FOLLOW,Y,5E03,St Claude Ave & Tupelo St,70117,5,"(29.96002137, -90.01112627)",VIOLENT CRIME,CARJACKING,2015-05-15,29.96002137,-90.01112627,5E03
E3261915,,CARJACKING,2A,,CARJACKING,2A,3678439,537538,05/25/2015 11:27:59 PM,05/25/2015 11:28:50 PM,05/25/2015 11:29:27 PM,05/26/2015 03:48:05 AM,RTF,REPORT TO FOLLOW,N,1J04,Ursulines Ave & N Rocheblave St,70119,1,"(29.97213721, -90.07752623)",VIOLENT CRIME,CARJACKING,2015-05-25,29.97213721,-90.07752623,1J04
E3533115,,CARJACKING,2A,,CARJACKING,2A,3676994,538182,05/28/2015 12:30:56 AM,05/28/2015 12:31:28 AM,05/28/2015 12:32:21 AM,05/28/2015 03:43:46 AM,RTF,REPORT TO FOLLOW,N,1N03,010XX N White St,70119,1,"(29.97395256, -90.08206876)",VIOLENT CRIME,CARJACKING,2015-05-28,29.97395256,-90.08206876,1N03
F0090915,,CARJACKING,2A,21,COMPLAINT OTHER,1H,3691577,538552,06/01/2015 05:39:35 PM,06/01/2015 06:00:42 PM,06/01/2015 05:39:35 PM,06/01/2015 07:42:13 PM,RTF,REPORT TO FOLLOW,Y,5H01,036XX Blk N Prieur St,70117,5,"(29.97452150, -90.03599867)",VIOLENT CRIME,CARJACKING,2015-06-01,29.9745215,-90.03599867,5H01
F0099415,,CARJACKING,2A,,CARJACKING,2A,3691511,538084,06/01/2015 06:38:15 PM,06/01/2015 06:39:40 PM,06/01/2015 06:43:58 PM,06/01/2015 09:05:17 PM,RTF,REPORT TO FOLLOW,N,5H01,017XX Independence St,70117,5,"(29.97323730, -90.03622379)",VIOLENT CRIME,CARJACKING,2015-06-01,29.9732373,-90.03622379,5H01
G0267115,,CARJACKING,2A,,CARJACKING,2A,3671507,537470,07/03/2015 12:26:40 AM,07/03/2015 12:27:49 AM,07/03/2015 12:28:18 AM,07/03/2015 03:31:54 AM,RTF,REPORT TO FOLLOW,N,1L04,039XX Cleveland Ave,70119,1,"(29.97215605, -90.09942025)",VIOLENT CRIME,CARJACKING,2015-07-03,29.97215605,-90.09942025,1L04
G1052815,,CARJACKING,1A,,CARJACKING,2A,3693714,537745,07/08/2015 09:32:59 PM,07/08/2015 09:45:32 PM,07/08/2015 09:47:42 PM,07/08/2015 11:58:21 PM,RTF,REPORT TO FOLLOW,N,5H04,N Roman St & E Poland Ave,70117,5,"(29.97223598, -90.02927905)",VIOLENT CRIME,CARJACKING,2015-07-08,29.97223598,-90.02927905,5H04
G1234915,,CARJACKING,2A,,CARJACKING,2A,3699861,533229,07/10/2015 06:57:03 AM,07/10/2015 07:21:48 AM,07/10/2015 08:03:07 AM,07/10/2015 12:17:43 PM,RTF,REPORT TO FOLLOW,N,5E03,Saint Maurice Ave & Saint Claude Ave,70117,5,"(29.95962509, -90.01003061)",VIOLENT CRIME,CARJACKING,2015-07-10,29.95962509,-90.01003061,5E03
G3048615,,CARJACKING,2A,,CARJACKING- NO WEAPON,2A,3687695,534736,07/24/2015 01:15:45 PM,07/24/2015 01:17:31 PM,07/24/2015 01:31:42 PM,07/24/2015 06:11:06 PM,RTF,REPORT TO FOLLOW,N,5C04,Press St & Royal St,70117,5,"(29.96414965, -90.04839479)",VIOLENT CRIME,CARJACKING,2015-07-24,29.96414965,-90.04839479,5C04
G3248715,,CARJACKING,1A,,CARJACKING,2A,3688774,540453,07/26/2015 01:07:15 AM,07/26/2015 03:00:24 AM,07/26/2015 03:00:49 AM,07/26/2015 06:33:25 AM,RTF,REPORT TO FOLLOW,N,5M02,Saint Ferdinand St & N Miro St,70117,5,"(29.97983678, -90.04478354)",VIOLENT CRIME,CARJACKING,2015-07-26,29.97983678,-90.04478354,5M02
G3263215,,CARJACKING,2A,,CARJACKING,2A,3688774,540453,07/26/2015 04:20:18 AM,,07/26/2015 04:20:18 AM,07/26/2015 06:33:20 AM,RTF,REPORT TO FOLLOW,Y,5M02,St Ferdinand St & N Miro St,70117,5,"(29.97983678, -90.04478354)",VIOLENT CRIME,CARJACKING,2015-07-26,29.97983678,-90.04478354,5M02
I3039015,,CARJACKING,2A,,AGGRAVATED BATTERY BY SHOOTING,2B,3677678,538726,09/25/2015 01:44:21 AM,09/25/2015 01:45:07 AM,09/25/2015 01:49:42 AM,09/25/2015 03:30:55 AM,RTF,REPORT TO FOLLOW,N,1N02,011XX Crete St,70119,1,"(29.97542634, -90.07988968)",VIOLENT CRIME,CARJACKING,2015-09-25,29.97542634,-90.07988968,1N02
J1165515,,CARJACKING,1A,21,COMPLAINT OTHER,2A,3669181,536502,10/10/2015 03:01:29 AM,10/10/2015 03:02:21 AM,10/10/2015 03:06:06 AM,10/10/2015 06:49:57 AM,RTF,REPORT TO FOLLOW,N,3D01,041XX S Carrollton Ave,70119,3,"(29.96956419, -90.10679984)",VIOLENT CRIME,CARJACKING,2015-10-10,29.96956419,-90.10679984,3D01
J1622315,,CARJACKING,1A,,CARJACKING,2A,3682182,530457,10/14/2015 01:26:12 AM,10/14/2015 01:28:51 AM,10/14/2015 01:40:07 AM,10/14/2015 06:28:48 AM,RTF,REPORT TO FOLLOW,N,8B02,002XX Clinton St,70130,8,"(29.95255386, -90.06595325)",VIOLENT CRIME,CARJACKING,2015-10-14,29.95255386,-90.06595325,8B02
J3014915,,CARJACKING,1A,,CARJACKING,1A,3676158,535250,10/25/2015 10:53:27 AM,10/25/2015 11:15:03 AM,10/25/2015 11:19:10 AM,10/25/2015 02:26:46 PM,RTF,REPORT TO FOLLOW,N,1I03,002XX Blk N Dorgenois St,70119,1,"(29.96591474, -90.08480728)",VIOLENT CRIME,CARJACKING,2015-10-25,29.96591474,-90.08480728,1I03
J3217715,,CARJACKING,2A,,CARJACKING,2A,3673784,534715,10/27/2015 09:57:48 AM,10/27/2015 09:59:20 AM,10/27/2015 10:03:32 AM,10/27/2015 12:53:08 PM,RTF,REPORT TO FOLLOW,N,1L01,029XX Banks St,70119,1,"(29.96451514, -90.09232466)",VIOLENT CRIME,CARJACKING,2015-10-27,29.96451514,-90.09232466,1L01
K0748615,,CARJACKING,2A,,CARJACKING,2A,3692766,534035,11/06/2015 11:12:28 PM,11/06/2015 11:14:00 PM,11/06/2015 11:15:10 PM,11/07/2015 01:24:05 AM,RTF,REPORT TO FOLLOW,N,5D01,008XX Blk Poland Ave,70117,5,"(29.96206632, -90.03240340)",VIOLENT CRIME,CARJACKING,2015-11-06,29.96206632,-90.0324034,5D01
K0830515,,CARJACKING,2A,,CARJACKING,2A,3679567,523922,11/07/2015 06:55:51 PM,11/07/2015 06:57:03 PM,,11/07/2015 09:51:51 PM,RTF,REPORT TO FOLLOW,N,6E02,012XX Race St,70130,6,"(29.93466382, -90.07443667)",VIOLENT CRIME,CARJACKING,2015-11-07,29.93466382,-90.07443667,6E02
K1842115,,CARJACKING,1A,,CARJACKING,2A,3676781,534776,11/16/2015 01:36:21 PM,11/16/2015 01:40:01 PM,11/16/2015 01:43:07 PM,11/16/2015 05:57:42 PM,RTF,REPORT TO FOLLOW,N,1I03,002XX Blk N Tonti St,70119,1,"(29.96459300, -90.08285879)",VIOLENT CRIME,CARJACKING,2015-11-16,29.964593,-90.08285879,1I03
K3167015,,CARJACKING,2A,,CARJACKING,2A,3680975,539131,11/27/2015 09:28:05 PM,11/27/2015 09:30:24 PM,11/27/2015 09:32:56 PM,11/27/2015 11:00:36 PM,RTF,REPORT TO FOLLOW,N,1B01,021XX Onzaga St,70119,1,"(29.97644122, -90.06946052)",VIOLENT CRIME,CARJACKING,2015-11-27,29.97644122,-90.06946052,1C01
L2002815,,CARJACKING,2A,,ARMED ROBBERY WITH GUN,2A,3678890,541686,12/17/2015 10:48:19 PM,12/17/2015 10:52:20 PM,12/17/2015 11:15:09 PM,12/18/2015 01:34:35 AM,RTF,REPORT TO FOLLOW,N,1C03,029XX Aubry St,70119,1,"(29.98352979, -90.07595736)",VIOLENT CRIME,CARJACKING,2015-12-17,29.98352979,-90.07595736,1C03
L2250615,,CARJACKING,2A,,CARJACKING,2A,3691921,539141,12/20/2015 08:53:05 AM,12/20/2015 08:53:56 AM,12/20/2015 08:55:43 AM,12/20/2015 10:40:44 AM,RTF,REPORT TO FOLLOW,N,5H01,020XX Independence St,70117,5,"(29.97613128, -90.03488952)",VIOLENT CRIME,CARJACKING,2015-12-20,29.97613128,-90.03488952,5H01
L3019815,,CARJACKING,2A,,CARJACKING,2A,3697419,537302,12/27/2015 12:27:53 PM,12/27/2015 12:28:56 PM,12/27/2015 12:37:18 PM,12/27/2015 02:20:38 PM,RTF,REPORT TO FOLLOW,N,5I01,019XX Blk Lizardi St,70117,5,"(29.97090228, -90.01759437)",VIOLENT CRIME,CARJACKING,2015-12-27,29.97090228,-90.01759437,5I01
L3036415,,CARJACKING,2A,107,SUSPICIOUS PERSON,2A,3690355,538092,12/27/2015 03:34:37 PM,12/27/2015 03:39:08 PM,12/27/2015 03:59:53 PM,12/27/2015 10:01:41 PM,RTF,REPORT TO FOLLOW,N,5G04,017XX Piety St,70117,5,"(29.97329654, -90.03987345)",VIOLENT CRIME,CARJACKING,2015-12-27,29.97329654,-90.03987345,5G04
L3189115,,CARJACKING,2A,,CARJACKING,2A,3686400,538229,12/28/2015 08:18:26 PM,12/28/2015 08:19:38 PM,12/28/2015 08:20:10 PM,12/29/2015 01:56:28 AM,RTF,REPORT TO FOLLOW,N,5B03,024XX N Claiborne Ave,70117,5,"(29.97379455, -90.05236016)",VIOLENT CRIME,CARJACKING,2015-12-28,29.97379455,-90.05236016,5B03
A1077616,,CARJACKING,2A,,CARJACKING,2A,3676619,539293,01/09/2016 08:31:29 PM,01/09/2016 08:32:50 PM,01/09/2016 08:33:53 PM,01/09/2016 10:02:59 PM,RTF,REPORT TO FOLLOW,N,1N02,N Gayoso St & Bell St,70119,1,"(29.97701617, -90.08321204)",VIOLENT CRIME,CARJACKING,2016-01-09,29.97701617,-90.08321204,1N02
B0886716,,CARJACKING,2A,,CARJACKING,2A,3680012,543808,02/07/2016 10:38:49 PM,02/07/2016 10:43:42 PM,02/07/2016 10:48:33 PM,02/08/2016 12:43:51 AM,RTF,REPORT TO FOLLOW,N,3X03,020XX Gentilly Blvd,70119,3,"(29.98932984, -90.07233920)",VIOLENT CRIME,CARJACKING,2016-02-07,29.98932984,-90.0723392,3X03
